Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,3000.3984,,113.504247330374,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,239.9233,5,E-SF8,46.643456472877,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,148,0.5,,45.9203420338485,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,151.0206,17,MC-FCD1-M20,45.9436814940491,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,-393.616,1.372,,45.496823059259,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,146.32394,15.5935,MC-FCD1-M20,43.8512656470128,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,2465.314,3.2396,,41.9537515304448,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-713.545,7.4334,E-LASF010,41.4396378539656,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,1542.024,78.366,,40.216036653036,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,-1031.48,10,FDS90,23.1930747193223,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,-131.535,3.7482,KZFSN4,22.567475882925,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,-400.793,6.0783,,21.9835022165976,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,-183.526,4.1985,E-LAK14,20.7429904931595,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Standard,,99.6614,4.4074,,20.1423746534444,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,Standard,,76.1516,4.5846,E-SF8,20.178185191493,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,Standard,,55.3835,12,MC-FCD1-M20,19.5877860190368,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,Standard,,-118.025,15.9866,,19.0871412275964,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Standard,,Inf,5.2721,,15.623392164335,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,Standard,,-86.2238,5,H-QF56,14.8401919205505,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Standard,,117.8769,5,E-LASF03,14.4254688211733,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,Standard,,-169,5,,14.250235695133,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,Standard,,63.754,5,E-LAK14,13.4921964463155,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Standard,,40.9137,93.1055041387343,,12.7273651449139,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,Standard,,Inf,Inf,,12.0039621287476,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
