Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,1161.75409633,,82.0087660522357,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,168.18,7.73,S-FSL5,41,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,26148.242,0.5,,41,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,75.811,12.5,S-FPL53,39,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,-943.831,2.59,,38,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,-780.669,5,S-LAH63,37,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,359.299,35.11,,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,60.388,2.5,S-LAM2,24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,32.935,9.96,S-FPL51,24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,554.073,17.4,,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,Inf,4,,10.5897884482419,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,-507.788,4.62,S-TIH6,18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,-90.138,2,S-BAL3,18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Standard,,41.762,41.52,,16,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,Standard,,-53.532,4,S-TIH6,17,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,Standard,,-49.805,85.87972156,,17,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,Standard,,Inf,Inf,,21.244866763493,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
