Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,2100,,146.285297138434,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,86.335,10.5,S-FPL51,38,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,-3296.081,0.7,,38,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,63.593,8.2,S-FPL51,35,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,149.035,26.2,,34,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,-3532.739,3.1,S-LAH60,22,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,44.276,1.5,,20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,36.532,8.4,S-FPL51,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,2666.57,27.1,,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,65.325,5.7,S-FTM16,15,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,-29.784,1.7,S-LAH65,15,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,263.183,19.96,,15,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,-154.129,2.3,S-FTM16,15,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Standard,,-67.081,1,,15,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,Standard,,-128.278,1.8,S-LAH65,15,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,Standard,,40.136,27.9,,14,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,Standard,,58.678,3.9,S-TIM35,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Standard,,169.667,40.3527594036201,,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,Standard,,Inf,Inf,,21.3417550726121,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
