Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,0,,241.468206373139,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,Inf,1075,,241.468206373139,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,37.4175999999973,5.2,K5,13.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,-44.0917000000026,0.8,LF5,13.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,157.60419999999,11.4973,,13.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,Inf,21.3913,,11.9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,42.0860999999924,1.5,LF5,11.4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,22.0392000000019,3.3,,11.4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,26.5398999999986,3.6,K5,11.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,86.0793000000013,66.505,,11.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,Inf,Inf,,23.6846354199043,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
