Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,110.947446744,,45.839074869657,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,Inf,2.56399999967,,28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,31.9956,1.5,E-LAK14,12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,17.3927,2,,10.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,35.0333,3,E-SF4,10.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,70.9037,1,,10,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,20.4157,3.5,LAK10,9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-304.9499,1,,8.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,200,1.5,E-F2,8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,16.6496,4,,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,Inf,4,,7.04635732088441,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,-14.6537,2,E-FD1,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,233.334,5,LASFN7,8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Standard,,-20.0075,0.2,,9.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,Standard,,257.9798,3.5,LAK10,10,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,Standard,,-34.8265,0.669,,10.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,Standard,,61.6658,1,LAK10,11,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Standard,,36.9213,1.8,,11,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,Standard,,147.6397,3,E-FEL2,11.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Standard,,-182.6472,63.767,,11.6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,Standard,,Inf,Inf,,21.5043791169943,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
