Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,Inf,4572.8815,,188.1561254104,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Standard,,Inf,4,BK7,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,Standard,,Inf,1,,75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Standard,,187.7545,15.2,PFK80,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Standard,,-1311.4956,1.8,,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Standard,,212.8668,14.2,PFK80,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Standard,,-652.4568,1.7,,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Standard,,-612.9315,5.9,NBFD14,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Standard,,363.4033,102.8,,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Standard,,103.6178,4.9,E-SSK5,45,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Standard,,58.022,15.3,PFK80,41,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,Standard,,559.6899,50.7759,,41,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Standard,,-4667.8195,3,MC-TAF1,25,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Standard,,104.0183,3.54,,24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,Standard,,-158.2754,4.8,E-SF03,24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,Standard,,-68.336,3,E-PKH1,24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,Standard,,94.797,18.424,,22.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Standard,,Inf,2,,14.82916909025,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,Standard,,215.065,5.4,E-PKH1,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Standard,,-110.5814,1.479,,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,Standard,,-67.4745,3.5,E-LASF013,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,Standard,,-192.317,7.4,,21,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Standard,,-5088.9661,5.9,E-PKH1,23,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,Standard,,-75.9168,40.4,,23,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,Standard,,Inf,5,,18.15226918805,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,Standard,,Inf,2,BK7,24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,Standard,,Inf,116.7407033102,,24,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,Standard,,Inf,Inf,,21.07392521869,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
