Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US005000550_Example01P.zmx
Title:	US 5,000,550 Example 1 (Canon EF20-35mm f2.8L)
Date:	11/7/2025 5:00:31 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.3381240       1.8312957       1.2264867      0.71680800
       1.4400000       1.3422631       1.8302135       1.2289429      0.72013941
       2.8800000       1.3589751       1.8322569       1.2402949      0.73432935
       4.3200000       1.3974457       1.8492468       1.2690842      0.76805745
       5.7600000       1.4630197       1.8894439       1.3202118      0.82552535
       7.2000000       1.5495694       1.9475174       1.3873676      0.89959806
       8.6400000       1.6379411       2.0011005       1.4507627      0.97143671
       10.080000       1.7000515       2.0150886       1.4801559       1.0141594
       11.520000       1.7070516       1.9513922       1.4421350      0.99943796
       12.960000       1.6434628       1.7852177       1.3140430      0.91187361
       14.400000       1.5341295       1.5409024       1.1156875      0.78673660
       15.840000       1.5066405       1.4073272       1.0135969      0.81501486
       17.280000       1.8442934       1.8454025       1.3980019       1.2835704
       18.720000       2.7315267       3.0150640       2.3527651       2.1826588
       20.160000       4.0566167       4.6533889       3.6741599       3.3905493
       21.600000       5.7196969       6.5673262       5.3017163       4.9129055
