Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1999-231209_Example01P.zmx
Title:	JP 1999-231209 Example 1 (Konica Minolta 135mm F2.8 T4.5 STF)
Date:	11/7/2025 4:48:01 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.31654685      0.17145540      0.19168256      0.48421748
       1.4400000      0.31813281      0.17396303      0.19447537      0.48402832
       2.8800000      0.32282640      0.18110318      0.20241639      0.48349184
       4.3200000      0.33045253      0.19187712      0.21435864      0.48270365
       5.7600000      0.34077378      0.20499672      0.22880289      0.48183224
       7.2000000      0.35355890      0.21918089      0.24421017      0.48113314
       8.6400000      0.36865990      0.23333788      0.25916946      0.48096980
       10.080000      0.38609012      0.24667190      0.27245435      0.48184133
       11.520000      0.40609994      0.25878608      0.28303644      0.48441655
       12.960000      0.42924823      0.26984243      0.29010748      0.48957159
       14.400000      0.45646544      0.28081911      0.29315009      0.49842526
       15.840000      0.48909999      0.29386360      0.29210265      0.51236247
       17.280000      0.52893600      0.31263169      0.28769094      0.53303433
       18.720000      0.57817182      0.34231858      0.28202874      0.56232675
       20.160000      0.63935903      0.38904504      0.27952623      0.60230057
       21.600000      0.71531784      0.45873813      0.28766960      0.65512195
