Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20180059384_Example01P.zmx
Title:	US 2018/0059384 Example 1 (Fujifilm Fujinon GF120mm F4 R LM OIS WR Macro)
Date:	11/7/2025 5:14:40 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.57070917      0.88569858      0.20942445      0.38575420
       1.8333333      0.56985011      0.88436356      0.20816445      0.38446246
       3.6666667      0.56727945      0.88041696      0.20444365      0.38063111
       5.5000000      0.56302349      0.87403673      0.19845279      0.37439334
       7.3333333      0.55714990      0.86552852      0.19055956      0.36597780
       9.1666667      0.54980785      0.85534247      0.18140557      0.35572311
       11.000000      0.54129368      0.84410279      0.17208630      0.34410799
       12.833333      0.53215157      0.83265761      0.16443689      0.33180765
       14.666667      0.52332166      0.82215990      0.16134543      0.31979111
       16.500000      0.51634630      0.81419494      0.16673211      0.30947397
       18.333333      0.51363314      0.81097599      0.18469327      0.30292760
       20.166667      0.51873666      0.81563298      0.21826361      0.30310007
       22.000000      0.53655683      0.83261352      0.26930541      0.31392400
       23.833333      0.57331990      0.86818940      0.33968085      0.34017042
       25.666667      0.63634195      0.93101559      0.43250353      0.38714735
       27.500000      0.73391285       1.0326685      0.55300833      0.46071988
