Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20180059384_Example01P.zmx
Title:	US 2018/0059384 Example 1 (Fujifilm Fujinon GF120mm F4 R LM OIS WR Macro)
Date:	11/7/2025 4:26:58 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       4.3176328
       1.3750000      0.99965960       4.3183678
       2.7500000      0.99863952       4.3205728
       4.1250000      0.99694307       4.3242473
       5.5000000      0.99457581       4.3293905
       6.8750000      0.99154546       4.3360011
       8.2500000      0.98210569       4.3567896
       9.6250000      0.97745959       4.3671318
       11.000000      0.96971096       4.3845452
       12.375000      0.94215207       4.4482091
       13.750000      0.90605998       4.5359392
       15.125000      0.89210704       4.5712736
       16.500000      0.86119140       4.6526015
       17.875000      0.83829327       4.7157167
       19.250000      0.77909182       4.8916050
       20.625000      0.72678638       5.0645669
       22.000000      0.70008773       5.1602348
       23.375000      0.65571878       5.3319601
       24.750000      0.60762715       5.5389458
       26.125000      0.57023076       5.7176870
       27.500000      0.50076513       6.1013882
