Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004241983_Example01P.zmx
Title:	US 4,241,983 Example 1 (Canon FD500mm f4.5L)
Date:	11/7/2025 3:51:37 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000      0.31981714     0.044400160      0.42923741
     0.010000000      0.31980087     0.044376737      0.42921476
     0.020000000      0.31973586     0.044283110      0.42912422
     0.030000000      0.31962770     0.044127301      0.42897358
     0.040000000      0.31947671     0.043909662      0.42876321
     0.050000000      0.31928330     0.043630687      0.42849364
     0.060000000      0.31904802     0.043291010      0.42816554
     0.070000000      0.31877154     0.042891403      0.42777975
     0.080000000      0.31845462     0.042432778      0.42733724
     0.090000000      0.31809818     0.041916182      0.42683914
      0.10000000      0.31770323     0.041342800      0.42628670
      0.11000000      0.31727088     0.040713951      0.42568135
      0.12000000      0.31680238     0.040031086      0.42502464
      0.13000000      0.31629908     0.039295788      0.42431827
      0.14000000      0.31576244     0.038509767      0.42356408
      0.15000000      0.31519401     0.037674862      0.42276404
      0.16000000      0.31459546     0.036793036      0.42192026
      0.17000000      0.31396856     0.035866373      0.42103499
      0.18000000      0.31331516     0.034897075      0.42011059
      0.19000000      0.31263721     0.033887462      0.41914956
      0.20000000      0.31193676     0.032839965      0.41815454
      0.21000000      0.31121593     0.031757126      0.41712826
      0.22000000      0.31047694     0.030641590      0.41607358
      0.23000000      0.30972207     0.029496104      0.41499348
      0.24000000      0.30895368     0.028323516      0.41389104
      0.25000000      0.30817419     0.027126761      0.41276945
      0.26000000      0.30738609     0.025908866      0.41163201
      0.27000000      0.30659193     0.024672941      0.41048209
      0.28000000      0.30579431     0.023422173      0.40932318
      0.29000000      0.30499585     0.022159821      0.40815883
      0.30000000      0.30419925     0.020889211      0.40699269
      0.31000000      0.30340720     0.019613731      0.40582848
      0.32000000      0.30262246     0.018336819      0.40466999
      0.33000000      0.30184775     0.017061964      0.40352105
      0.34000000      0.30108585     0.015792692      0.40238557
      0.35000000      0.30033951     0.014532562      0.40126750
      0.36000000      0.29961148     0.013285158      0.40017082
      0.37000000      0.29890450     0.012054079      0.39909956
      0.38000000      0.29822127     0.010842931      0.39805776
      0.39000000      0.29756445  9.6553185E-003      0.39704948
      0.40000000      0.29693668  8.4948335E-003      0.39607879
      0.41000000      0.29634050  7.3650465E-003      0.39514973
      0.42000000      0.29577841  6.2694953E-003      0.39426637
      0.43000000      0.29525281  5.2116738E-003      0.39343271
      0.44000000      0.29476601  4.1950206E-003      0.39265274
      0.45000000      0.29432021  3.2229067E-003      0.39193039
      0.46000000      0.29391749  2.2986222E-003      0.39126955
      0.47000000      0.29355978  1.4253635E-003      0.39067401
      0.48000000      0.29324887  6.0621814E-004      0.39014749
      0.49000000      0.29298638 -1.5584729E-004      0.38969361
      0.50000000      0.29277372 -8.5800681E-004      0.38931585
      0.51000000      0.29261212 -1.4975882E-003      0.38901759
      0.52000000      0.29250259 -2.0720908E-003      0.38880205
      0.53000000      0.29244587 -2.5792034E-003      0.38867229
      0.54000000      0.29244247 -3.0168232E-003      0.38863117
      0.55000000      0.29249258 -3.3830736E-003      0.38868136
      0.56000000      0.29259613 -3.6763275E-003      0.38882532
      0.57000000      0.29275267 -3.8952266E-003      0.38906525
      0.58000000      0.29296143 -4.0387044E-003      0.38940310
      0.59000000      0.29322125 -4.1060100E-003      0.38984053
      0.60000000      0.29353057 -4.0967321E-003      0.39037889
      0.61000000      0.29388738 -4.0108255E-003      0.39101919
      0.62000000      0.29428924 -3.8486375E-003      0.39176208
      0.63000000      0.29473316 -3.6109364E-003      0.39260784
      0.64000000      0.29521569 -3.2989414E-003      0.39355631
      0.65000000      0.29573277 -2.9143533E-003      0.39460691
      0.66000000      0.29627978 -2.4593871E-003      0.39575855
      0.67000000      0.29685143 -1.9368063E-003      0.39700966
      0.68000000      0.29744181 -1.3499585E-003      0.39835810
      0.69000000      0.29804425 -7.0281306E-004      0.39980117
      0.70000000      0.29865136 -4.0450447E-013      0.40133554
      0.71000000      0.29925495  7.5314843E-004      0.40295723
      0.72000000      0.29984597  1.5505547E-003      0.40466154
      0.73000000      0.30041449  2.3853509E-003      0.40644304
      0.74000000      0.30094964  3.2498307E-003      0.40829551
      0.75000000      0.30143954  4.1354002E-003      0.41021190
      0.76000000      0.30187128  5.0325251E-003      0.41218424
      0.77000000      0.30223082  5.9306762E-003      0.41420365
      0.78000000      0.30250294  6.8182715E-003      0.41626024
      0.79000000      0.30267120  7.6826160E-003      0.41834307
      0.80000000      0.30271786  8.5098379E-003      0.42044006
      0.81000000      0.30262377  9.2848225E-003      0.42253797
      0.82000000      0.30236836  9.9911415E-003      0.42462231
      0.83000000      0.30192952     0.010610980      0.42667725
      0.84000000      0.30128352     0.011125059      0.42868558
      0.85000000      0.30040494     0.011512553      0.43062861
      0.86000000      0.29926655     0.011751007      0.43248609
      0.87000000      0.29783926     0.011816246      0.43423612
      0.88000000      0.29609197     0.011682277      0.43585507
      0.89000000      0.29399150     0.011321194      0.43731748
      0.90000000      0.29150245     0.010703071      0.43859594
      0.91000000      0.28858711  9.7958542E-003      0.43966101
      0.92000000      0.28520533  8.5652410E-003      0.44048109
      0.93000000      0.28131435  6.9745626E-003      0.44102231
      0.94000000      0.27686874  4.9846527E-003      0.44124839
      0.95000000      0.27182018  2.5537120E-003      0.44112053
      0.96000000      0.26611735 -3.6283526E-004      0.44059726
      0.97000000      0.25970576 -3.8124923E-003      0.43963428
      0.98000000      0.25252758 -7.8458455E-003      0.43818433
      0.99000000      0.24452144    -0.012516751      0.43619701
       1.0000000      0.23562230    -0.017882482      0.43361860
