Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004241983_Example01P.zmx
Title:	US 4,241,983 Example 1 (Canon FD500mm f4.5L)
Date:	11/7/2025 4:58:47 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.89856150       1.0871892     0.014845145       1.1135697
       1.4400000      0.89907393       1.0878421     0.015504711       1.1138007
       2.8800000      0.90062627       1.0898127     0.017781478       1.1145080
       4.3200000      0.90326479       1.0931380     0.022294723       1.1157357
       5.7600000      0.90707038       1.0978838     0.029535460       1.1175593
       7.2000000      0.91216410       1.1041511     0.039776653       1.1200885
       8.6400000      0.91871461       1.1120841     0.053224815       1.1234723
       10.080000      0.92694731       1.1218809     0.070121966       1.1279034
       11.520000      0.93715446       1.1338047     0.090769333       1.1336254
       12.960000      0.94970573       1.1481975      0.11552251       1.1409385
       14.400000      0.96505819       1.1654916      0.14478219       1.1502077
       15.840000      0.98376445       1.1862226      0.17898644       1.1618682
       17.280000       1.0064775       1.2110376      0.21860520       1.1764318
       18.720000       1.0339509       1.2407011      0.26413646       1.1944898
       20.160000       1.0670333       1.2760948      0.31610375       1.2167140
       21.600000       1.1066560       1.3182106      0.37505445       1.2438531
