Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003884556_Example03P.zmx
Title:	US 3,884,556 Example 3 (Olympus 21mm f3.5 G Zuiko Auto-W)
Date:	11/7/2025 4:57:20 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.57343655      0.73678540      0.57483395      0.33645452
       1.4400000      0.58361773      0.72865988      0.56302444      0.32494766
       2.8800000      0.61100125      0.70453243      0.52843588      0.29280066
       4.3200000      0.64831922      0.66590069      0.47486235      0.25119112
       5.7600000      0.68908005      0.61837701      0.41457118      0.23546549
       7.2000000      0.73297091      0.57854677      0.38242111      0.30376896
       8.6400000      0.79181574      0.58444598      0.44158591      0.46987621
       10.080000      0.89497494      0.69077337      0.62772403      0.71809229
       11.520000       1.0872346      0.93217453      0.93086830       1.0463835
       12.960000       1.4147351       1.3146976       1.3457156       1.4646549
       14.400000       1.9137444       1.8436401       1.8830730       1.9904793
       15.840000       2.6144762       2.5364392       2.5655773       2.6483356
       17.280000       3.5499745       3.4242800       3.4262673       3.4704857
       18.720000       4.7617738       4.5539801       4.5097507       4.4987125
       20.160000       6.3031648       5.9919339       5.8747614       5.7866675
       21.600000       8.2425592       7.8298009       7.5979326       7.4030887
