Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003884556_Example03P.zmx
Title:	US 3,884,556 Example 3 (Olympus 21mm f3.5 G Zuiko Auto-W)
Date:	11/7/2025 4:17:00 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       3.6603420
       1.0800000      0.99897099       3.6622267
       2.1600000      0.99589183       3.6678839
       3.2400000      0.99078599       3.6773226
       4.3200000      0.98369203       3.6905585
       5.4000000      0.97466282       3.7076136
       6.4800000      0.96376377       3.7285191
       7.5600000      0.94656937       3.7622309
       8.6400000      0.93231825       3.7908760
       9.7200000      0.91466818       3.8272769
       10.800000      0.89718388       3.8643899
       11.880000      0.87347396       3.9164870
       12.960000      0.84320541       3.9861623
       14.040000      0.79680638       4.1005798
       15.120000      0.71860701       4.3179334
       16.200000      0.67157601       4.4665693
       17.280000      0.58671729       4.7786720
       18.360000      0.49743964       5.1898101
       19.440000      0.40462978       5.7543032
       20.520000      0.30117490       6.6697918
       21.600000      0.21744490       7.8495914
