Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004277149_Example07P.zmx
Title:	US 4,277,149 Example 7 (Konica Minolta 45mm F2 MD Rokkor)
Date:	11/7/2025 4:58:53 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.7683529       2.7618080       1.2818091      0.33256179
       1.4400000       1.7681789       2.7475661       1.2754965      0.35748817
       2.8800000       1.7729020       2.7077519       1.2642604      0.44706375
       4.3200000       1.7978478       2.6514339       1.2713968      0.62245308
       5.7600000       1.8664672       2.5948494       1.3334036      0.88857744
       7.2000000       2.0055919       2.5629547       1.4889979       1.2418481
       8.6400000       2.2389081       2.5907051       1.7633005       1.6791124
       10.080000       2.5832201       2.7221676       2.1640229       2.2002305
       11.520000       3.0509686       3.0060205       2.6922589       2.8091762
       12.960000       3.6570942       3.4903540       3.3542131       3.5156157
       14.400000       4.4264451       4.2233222       4.1680677       4.3373782
       15.840000       5.4001673       5.2613505       5.1683823       5.3039528
       17.280000       6.6413030       6.6799221       6.4103759       6.4610345
       18.720000       8.2400810       8.5829260       7.9747868       7.8759636
       20.160000       10.319378       11.110820       9.9733761       9.6437850
       21.600000       13.041417       14.450118       12.555512       11.893905
