Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003915558_Example08P.zmx
Title:	US 3,915,558 Example 8 (Zeiss Distagon T f1.4 35mm Contax)
Date:	11/7/2025 4:17:03 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       1.4688612
       1.0500000      0.99395362       1.4733221
       2.1000000      0.98657551       1.4788210
       3.1500000      0.97988761       1.4838590
       4.2000000      0.96656505       1.4940503
       5.2500000      0.94429505       1.5115653
       6.3000000      0.88548316       1.5609558
       7.3500000      0.85277377       1.5906105
       8.4000000      0.81650966       1.6255491
       9.4500000      0.76216573       1.6825038
       10.500000      0.70515005       1.7492021
       11.550000      0.66851871       1.7964866
       12.600000      0.60721001       1.8849998
       13.650000      0.53352569       2.0109585
       14.700000      0.49494235       2.0878700
       15.750000      0.44853835       2.1932138
       16.800000      0.37378984       2.4025200
       17.850000      0.31420665       2.6204331
       18.900000      0.27746724       2.7885274
       19.950000      0.21737614       3.1504662
       21.000000      0.15189232       3.7688848
