Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003622227_Example01_Tale14.zmx
Title:	Nikon Nikkor-N Auto 24mm f/2.8 (US 3,622,227 Example 1 scaled)
Date:	11/7/2025 4:56:31 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.9501699       2.6906072       1.7132277       1.1112928
       1.4400000       1.9436898       2.6765848       1.7027484       1.1027930
       2.8800000       1.9256825       2.6354725       1.6732676       1.0806715
       4.3200000       1.9011036       2.5707014       1.6314729       1.0563108
       5.7600000       1.8806199       2.4902324       1.5915057       1.0524932
       7.2000000       1.8848275       2.4112854       1.5800137       1.1061843
       8.6400000       1.9503965       2.3697149       1.6421239       1.2636829
       10.080000       2.1352347       2.4343288       1.8418341       1.5678644
       11.520000       2.5169176       2.7161959       2.2514432       2.0557163
       12.960000       3.1861153       3.3537602       2.9444389       2.7737747
       14.400000       4.2506463       4.4903817       4.0103870       3.7977817
       15.840000       5.8585500       6.2936628       5.5838785       5.2511886
       17.280000       8.2334291       9.0100141       7.8767574       7.3279536
       18.720000       11.719314       13.025142       11.217659       10.325975
       20.160000       16.837720       18.930018       16.104416       14.693873
       21.600000       24.347033       27.586507       23.259759       21.081384
