Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US008767319_Example01P.zmx
Title:	US 8,767,319 Example 1 (Nikon AF-S Nikkor 85mm f/1.4G)
Date:	11/7/2025 5:01:44 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.7236195       2.5521237      0.69540664       1.3840762
       1.4420000       1.7287536       2.5587027      0.70554546       1.3825112
       2.8840000       1.7443835       2.5789320      0.73538469       1.3775772
       4.3260000       1.7711174       2.6143939      0.78312395       1.3682353
       5.7680000       1.8100735       2.6684462      0.84614315       1.3518868
       7.2100000       1.8643203       2.7486543      0.92342578       1.3238962
       8.6520000       1.9436256       2.8730205       1.0222138       1.2790957
       10.094000       2.0753517       3.0826163       1.1712745       1.2196624
       11.536000       2.3231225       3.4613769       1.4384919       1.1810629
       12.978000       2.8065167       4.1565435       1.9378705       1.2889299
       14.420000       3.7062772       5.3894110       2.8198795       1.7692898
       15.862000       5.2672426       7.4727015       4.2818422       2.8239230
       17.304000       7.8585967       10.895802       6.6334407       4.6645901
       18.746000       12.167079       16.582961       10.450896       7.7157812
       20.188000       19.744388       26.652692       16.985059       12.937451
       21.630000       34.960535       47.182306       29.534314       22.823545
