Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004176913_Example02_Tale31.zmx
Title:	Nikon AI Nikkor 200mm f/2S IF-ED (US 4,176,913 Example 2)
Date:	11/7/2025 4:58:24 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.1704455       1.4142486       1.2639573      0.71564027
       1.4733333       1.2321126       1.4731502       1.3185160      0.69446634
       2.9466667       1.4150297       1.6520442       1.4831355      0.65286572
       4.4200000       1.7161075       1.9567351       1.7604889      0.66813566
       5.8933333       2.1356961       2.3953374       2.1546981      0.84829590
       7.3666667       2.6784886       2.9776132       2.6711347       1.2271995
       8.8400000       3.3522984       3.7148082       3.3162327       1.7779507
       10.313333       4.1666367       4.6193777       4.0971456       2.4797323
       11.786667       5.1314506       5.7042477       5.0211090       3.3248766
       13.260000       6.2557207       6.9814191       6.0943587       4.3114278
       14.733333       7.5454999       8.4596585       7.3203790       5.4379330
       16.206667       9.0009113       10.140836       8.6971324       6.6994707
       17.680000       10.611453       12.014177       10.212715       8.0832278
       19.153333       12.348633       14.047268       11.838580       9.5623637
       20.626667       14.154473       16.172018       13.519022       11.086829
       22.100000       15.923752       18.263003       15.155043       12.569438
