Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20190086645_Example01P.zmx
Title:	US 2019/0086645 Example 1 (Fujifilm Fujinon GF250mm F4 R LM OIS WR with Fujifilm Fujinon GF1.4X TC WR)
Date:	11/7/2025 4:27:13 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      1.00000000       6.0474906
       1.4325000      0.99994636       6.0476528
       2.8650000      0.99978808       6.0481315
       4.2975000      0.99356748       6.0670353
       5.7300000      0.99324030       6.0680345
       7.1625000      0.99243237       6.0705039
       8.5950000      0.98896795       6.0811273
       10.027500      0.98854969       6.0824137
       11.460000      0.98808898       6.0838315
       12.892500      0.97602543       6.1213137
       14.325000      0.96928067       6.1425745
       15.757500      0.94925583       6.2070261
       17.190000      0.93439316       6.2561965
       18.622500      0.91306265       6.3288517
       20.055000      0.91450155       6.3238707
       21.487500      0.91103887       6.3358772
       22.920000      0.90846947       6.3448307
       24.352500      0.89550550       6.3905918
       25.785000      0.89000295       6.4103166
       27.217500      0.87063303       6.4812330
       28.650000      0.84440586       6.5811166
