Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US03033081-1.zmx
Title:	
Date:	11/7/2025 5:45:18 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000    -0.019392663    -0.019392663      0.00000000      0.00000000      0.00000000
      0.12000000    -0.019401238    -0.019402746     0.053127197     0.053127020  3.3297402E-004
      0.24000000    -0.019427500    -0.019432995      0.10625577      0.10625451  1.1865954E-003
      0.36000000    -0.019471463    -0.019483407      0.15938708      0.15938292  2.6092339E-003
      0.48000000    -0.019533146    -0.019553976      0.21252252      0.21251274  4.6008102E-003
      0.60000000    -0.019612580    -0.019644696      0.26566344      0.26564442  7.1611561E-003
      0.72000000    -0.019709805    -0.019755558      0.31881124      0.31877843     0.010290115
      0.84000000    -0.019824866    -0.019886550      0.37196726      0.37191524     0.013987475
      0.96000000    -0.019957821    -0.020037660      0.42513290      0.42505531     0.018252984
       1.0800000    -0.020108735    -0.020208873      0.47830952      0.47819912     0.023086351
       1.2000000    -0.020277683    -0.020400170      0.53149848      0.53134712     0.028487244
       1.3200000    -0.020464750    -0.020611533      0.58470117      0.58449978     0.034455291
       1.4400000    -0.020670028    -0.020842941      0.63791895      0.63765757     0.040990079
       1.5600000    -0.020893623    -0.021094369      0.69115319      0.69082096     0.048091154
       1.6800000    -0.021135647    -0.021365793      0.74440525      0.74399042     0.055758017
       1.8000000    -0.021396226    -0.021657184      0.79767651      0.79716641     0.063990129
       1.9200000    -0.021675493    -0.021968512      0.85096834      0.85034940     0.072786905
       2.0400000    -0.021973595    -0.022299744      0.90428209      0.90353985     0.082147717
       2.1600000    -0.022290689    -0.022650847      0.95761913      0.95673825     0.092071891
       2.2800000    -0.022626943    -0.023021782       1.0109808       1.0099450      0.10255871
       2.4000000    -0.022982539    -0.023412510       1.0643686       1.0631607      0.11360739
       2.5200000    -0.023357670    -0.023822989       1.1177836       1.1163857      0.12521714
       2.6400000    -0.023752541    -0.024253176       1.1712275       1.1696206      0.13738707
       2.7600000    -0.024167374    -0.024703023       1.2247014       1.2228657      0.15011627
       2.8800000    -0.024602400    -0.025172480       1.2782068       1.2761216      0.16340378
       3.0000000    -0.025057867    -0.025661495       1.3317450       1.3293886      0.17724856
       3.1200000    -0.025534039    -0.026170013       1.3853173       1.3826674      0.19164955
       3.2400000    -0.026031193    -0.026697978       1.4389251       1.4359584      0.20660560
       3.3600000    -0.026549623    -0.027245327       1.4925698       1.4892620      0.22211553
       3.4800000    -0.027089640    -0.027811998       1.5462528       1.5425787      0.23817807
       3.6000000    -0.027651572    -0.028397924       1.5999752       1.5959089      0.25479193
       3.7200000    -0.028235764    -0.029003036       1.6537385       1.6492533      0.27195572
       3.8400000    -0.028842583    -0.029627261       1.7075441       1.7026122      0.28966799
       3.9600000    -0.029472411    -0.030270522       1.7613932       1.7559860      0.30792725
       4.0800000    -0.030125653    -0.030932742       1.8152872       1.8093754      0.32673191
