Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,4.7914070
1.0800000,0.99371635,4.8065321
2.1600000,0.99373224,4.8064937
3.2400000,0.99265626,4.8090980
4.3200000,0.98989184,4.8158083
5.4000000,0.99001035,4.8155201
6.4800000,0.97826848,4.8443335
7.5600000,0.96163698,4.8860453
8.6400000,0.94341002,4.9330194
9.7200000,0.91749865,5.0021919
10.800000,0.89819470,5.0556596
11.880000,0.89515041,5.0642491
12.960000,0.88482172,5.0937213
14.040000,0.85450699,5.1832870
15.120000,0.81298971,5.3139877
16.200000,0.76503689,5.4779981
17.280000,0.75403316,5.5178240
18.360000,0.71989343,5.6471453
19.440000,0.66366583,5.8815032
20.520000,0.64559143,5.9632661
21.600000,0.61861177,6.0919170
