Y Field,Rel. Ill,Effective F/#
0.00000000,0.96131110,4.3312387
0.54000000,0.96129276,4.3312800
1.0800000,0.96123965,4.3313997
1.6200000,0.96115755,4.3315847
2.1600000,0.96105630,4.3318128
2.7000000,0.96095015,4.3320521
3.2400000,0.96085826,4.3322592
3.7800000,0.96080539,4.3323784
4.3200000,0.96082291,4.3323389
4.8600000,0.96095009,4.3320522
5.4000000,0.96123579,4.3314084
5.9400000,0.96174081,4.3302710
6.4800000,0.96254115,4.3284704
7.0200000,0.96373244,4.3257943
7.5600000,0.96543616,4.3219757
8.1000000,0.96780858,4.3166751
8.6400000,0.97105382,4.3094560
9.1800000,0.97544355,4.2997483
9.7200000,0.98134763,4.2867945
10.260000,0.98928355,4.2695657
10.800000,1.0000000,4.2466268
