Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,2.0977932
1.0500000,0.99957120,2.0982431
2.1000000,0.99828670,2.0995926
3.1500000,0.99615216,2.1018409
4.2000000,0.99317713,2.1049866
5.2500000,0.98937507,2.1090273
6.3000000,0.98476360,2.1139596
7.3500000,0.97331479,2.1263562
8.4000000,0.96048376,2.1405120
9.4500000,0.95347534,2.1483644
10.500000,0.93966748,2.1640913
11.550000,0.92014913,2.1869234
12.600000,0.85676382,2.2663768
13.650000,0.81498841,2.3237369
14.700000,0.77350233,2.3852388
15.750000,0.74851906,2.4247181
16.800000,0.67773296,2.5481992
17.850000,0.63145637,2.6399214
18.900000,0.57770329,2.7600075
19.950000,0.53629987,2.8645660
21.000000,0.46608154,3.0727818
