Y Field,Rel. Ill,Effective F/#
0.000000,1.000000,4.708255
3.100000,0.998088,4.712762
6.200000,0.986123,4.741268
9.300000,0.976787,4.763871
12.400000,0.963455,4.796718
15.500000,0.944102,4.845632
18.600000,0.924996,4.895421
21.700000,0.897608,4.969543
24.800000,0.862225,5.070487
27.900000,0.820000,5.199397
31.000000,0.771277,5.361111
34.100000,0.723156,5.536610
37.200000,0.676227,5.725502
40.300000,0.619604,5.981399
43.400000,0.569679,6.237994
46.500000,0.513022,6.573431
49.600000,0.446399,7.046907
52.700000,0.408274,7.368583
55.800000,0.364728,7.796060
58.900000,0.325215,8.256089
62.000000,0.258215,9.265509
