Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,4.7797153
1.2000000,0.99919377,4.7816433
2.4000000,0.99677767,4.7874349
3.6000000,0.99275951,4.7971136
4.8000000,0.98715225,4.8107187
6.0000000,0.97997394,4.8283058
7.2000000,0.97124769,4.8499475
8.4000000,0.95521619,4.8904767
9.6000000,0.94358118,4.9205358
10.800000,0.92709813,4.9640847
12.000000,0.90643706,5.0203409
13.200000,0.87905806,5.0979228
14.400000,0.82938862,5.2483525
15.600000,0.80726826,5.3197729
16.800000,0.76861125,5.4519098
18.000000,0.72646881,5.6078133
19.200000,0.66006060,5.8831528
20.400000,0.60646895,6.1375882
21.600000,0.57379813,6.3098999
22.800000,0.51175872,6.6814298
24.000000,0.44812935,7.1400349
