Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,2.1397276
0.70000000,0.99990197,2.1398324
1.4000000,0.99960875,2.1401463
2.1000000,0.99912296,2.1406665
2.8000000,0.99844896,2.1413889
3.5000000,0.99759297,2.1423074
4.2000000,0.99656305,2.1434141
4.9000000,0.99536927,2.1446991
5.6000000,0.99402377,2.1461501
6.3000000,0.99254095,2.1477526
7.0000000,0.99093760,2.1494895
7.7000000,0.98923321,2.1513404
8.4000000,0.98745016,2.1532819
9.1000000,0.98561416,2.1552865
9.8000000,0.98375463,2.1573226
10.500000,0.98190528,2.1593532
11.200000,0.98010475,2.1613357
11.900000,0.97839753,2.1632206
12.600000,0.97683499,2.1649500
13.300000,0.97547679,2.1664567
14.000000,0.97439267,2.1676616
