Y Field,Rel. Ill,Effective F/#
0.00000000,0.98931780,3.0231438
1.0500000,1.0000000,3.0069536
2.1000000,0.99105439,3.0204940
3.1500000,0.98632666,3.0277243
4.2000000,0.97040842,3.0524562
5.2500000,0.94772161,3.0887754
6.3000000,0.89978246,3.1699905
7.3500000,0.86913956,3.2253880
8.4000000,0.82154844,3.3174939
9.4500000,0.78689604,3.3897529
10.500000,0.76438934,3.4392948
11.550000,0.71611894,3.5533185
12.600000,0.64942030,3.7313311
13.650000,0.59487027,3.8986620
14.700000,0.55190597,4.0475682
15.750000,0.52792776,4.1384668
16.800000,0.44897626,4.4876092
17.850000,0.38983636,4.8159897
18.900000,0.31856545,5.3275481
19.950000,0.27913431,5.6914131
21.000000,0.20761332,6.5993189
