Y Field,Rel. Ill,Effective F/#
0.000000,1.000000,1.574519
0.750000,0.999838,1.574646
1.500000,0.999352,1.575029
2.250000,0.998543,1.575667
3.000000,0.997410,1.576562
3.750000,0.995955,1.577713
4.500000,0.994178,1.579122
5.250000,0.992080,1.580791
6.000000,0.989662,1.582721
6.750000,0.986925,1.584914
7.500000,0.983870,1.587373
8.250000,0.980497,1.590101
9.000000,0.976807,1.593102
9.750000,0.972799,1.596380
10.500000,0.968474,1.599940
11.250000,0.963830,1.603791
12.000000,0.946600,1.618320
12.750000,0.941432,1.622756
13.500000,0.932708,1.630328
14.250000,0.907363,1.652941
15.000000,0.856298,1.701513
