Y Field,Rel. Ill,Effective F/#
0.00000000,1.0000000,2.9356128
1.0807500,0.99942045,2.9364638
2.1615000,0.99768520,2.9390163
3.2422500,0.99480450,2.9432686
4.3230000,0.99079521,2.9492176
5.4037500,0.97985337,2.9656386
6.4845000,0.97374698,2.9749228
7.5652500,0.96386648,2.9901318
8.6460000,0.94949019,3.0126836
9.7267500,0.92872502,3.0461774
10.807500,0.89267999,3.1070688
11.888250,0.86183527,3.1621804
12.969000,0.83964852,3.2036865
14.049750,0.81821061,3.2453849
15.130500,0.77611460,3.3322367
16.211250,0.74304937,3.4055709
17.292000,0.69949009,3.5100070
18.372750,0.63954747,3.6708140
19.453500,0.60327129,3.7795704
20.534250,0.54169583,3.9886049
21.615000,0.47813565,4.2454449
