Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2000-275517_Example01_Tale24.zmx
Title:	JP 2000-275517 Example 1 (Nikon TC-E2 with Main Lens)
Date:	11/7/2025 4:48:03 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.17017008      0.13362819      0.18783850      0.18366755
      0.26666667      0.17162159      0.13230031      0.18679836      0.18279425
      0.53333333      0.17581175      0.12844871      0.18374910      0.18023523
      0.80000000      0.18225684      0.12243531      0.17887546      0.17614806
       1.0666667      0.19018628      0.11476219      0.17239671      0.17071830
       1.3333333      0.19860412      0.10596900      0.16445718      0.16406359
       1.6000000      0.20637801     0.096604122      0.15501291      0.15613139
       1.8666667      0.21235184     0.087435456      0.14374045      0.14660767
       2.1333333      0.21549857     0.080207324      0.12999740      0.13484934
       2.4000000      0.21518939     0.079175822      0.11291578      0.11986950
       2.6666667      0.21178262     0.091706854     0.091992764      0.10051216
       2.9333333      0.20793791      0.12442760     0.070084498     0.076534394
       3.2000000      0.21098252      0.18064295     0.065551701     0.055214847
       3.4666667      0.23452651      0.26333457      0.10630798     0.070219568
       3.7333333      0.29375501      0.37685927      0.18654100      0.13392520
       4.0000000      0.39713735      0.52645811      0.30004778      0.23110439
