Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02325275-1.zmx
Title:	
Date:	11/7/2025 5:41:32 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000    -0.037073798    -0.037073798      0.00000000      0.00000000      0.00000000
      0.42000000    -0.037173835    -0.037116207      0.17732574      0.17732568  3.3962719E-005
      0.84000000    -0.037472255    -0.037243373      0.35467079      0.35467041  1.0611103E-004
       1.2600000    -0.037968626    -0.037455120      0.53205448      0.53205328  2.2634142E-004
       1.6800000    -0.038662227    -0.037751152      0.70949615      0.70949335  3.9465830E-004
       2.1000000    -0.039552046    -0.038131058      0.88701516      0.88700974  6.1105580E-004
       2.5200000    -0.040636782    -0.038594305       1.0646309       1.0646216  8.7552612E-004
       2.9400000    -0.041914842    -0.039140248       1.2423628       1.2423481  1.1880593E-003
       3.3600000    -0.043384343    -0.039768119       1.4202304       1.4202084  1.5486431E-003
       3.7800000    -0.045043112    -0.040477038       1.5982532       1.5982219  1.9572624E-003
       4.2000000    -0.046888683    -0.041266007       1.7764509       1.7764080  2.4138991E-003
       4.6200000    -0.048918299    -0.042133911       1.9548430       1.9547859  2.9185319E-003
       5.0400000    -0.051128909    -0.043079520       2.1334494       2.1333754  3.4711352E-003
       5.4600000    -0.053517171    -0.044101491       2.3122900       2.3121959  4.0716795E-003
       5.8800000    -0.056079449    -0.045198365       2.4913847       2.4912671  4.7201299E-003
       6.3000000    -0.058811810    -0.046368571       2.6707537       2.6706090  5.4164464E-003
       6.7200000    -0.061710031    -0.047610423       2.8504170       2.8502414  6.1605826E-003
       7.1400000    -0.064769590    -0.048922127       3.0303950       3.0301843  6.9524850E-003
       7.5600000    -0.067985674    -0.050301774       3.2107082       3.2104580  7.7920926E-003
       7.9800000    -0.071353169    -0.051747351       3.3913772       3.3910829  8.6793357E-003
       8.4000000    -0.074866669    -0.053256731       3.5724227       3.5720793  9.6141351E-003
       8.8200000    -0.078520471    -0.054827685       3.7538658       3.7534680     0.010596401
       9.2400000    -0.082308576    -0.056457875       3.9357274       3.9352698     0.011626032
       9.6600000    -0.086224689    -0.058144860       4.1180288       4.1175058     0.012702914
       10.080000    -0.090262219    -0.059886098       4.3007917       4.3001971     0.013826918
       10.500000    -0.094414281    -0.061678945       4.4840376       4.4833652     0.014997902
       10.920000    -0.098673697    -0.063520660       4.6677884       4.6670316     0.016215704
       11.340000     -0.10303299    -0.065408406       4.8520663       4.8512183     0.017480145
       11.760000     -0.10748441    -0.067339251       5.0368937       5.0359473     0.018791028
       12.180000     -0.11201989    -0.069310171       5.2222931       5.2212411     0.020148130
       12.600000     -0.11663110    -0.071318057       5.4082874       5.4071221     0.021551209
       13.020000     -0.12130940    -0.073359712       5.5948998       5.5936133     0.022999993
       13.440000     -0.12604591    -0.075431857       5.7821537       5.7807377     0.024494186
       13.860000     -0.13083142    -0.077531133       5.9700728       5.9685190     0.026033460
       14.280000     -0.13565649    -0.079654109       6.1586811       6.1569807     0.027617454
       14.700000     -0.14051139    -0.081797280       6.3480030       6.3461470     0.029245774
       15.120000     -0.14538613    -0.083957075       6.5380631       6.5360423     0.030917988
       15.540000     -0.15027047    -0.086129861       6.7288865       6.7266914     0.032633622
       15.960000     -0.15515392    -0.088311947       6.9204985       6.9181192     0.034392160
       16.380000     -0.16002573    -0.090499590       7.1129249       7.1103514     0.036193038
       16.800000     -0.16487495    -0.092689000       7.3061917       7.3034138     0.038035643
       17.220000     -0.16969039    -0.094876348       7.5003256       7.4973327     0.039919307
