Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003992085_Example01P.zmx
Title:	US 3,992,085 Example 1 (Canon FD24mm f1.4 SSC Aspherical)
Date:	11/7/2025 3:51:07 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000 -9.1171213E-003 -1.7696616E-003     0.029879626
     0.010000000 -9.1846119E-003 -1.8364187E-003     0.029814368
     0.020000000 -9.4543253E-003 -2.1031932E-003     0.029553592
     0.030000000 -9.9029608E-003 -2.5469157E-003     0.029119878
     0.040000000    -0.010529191 -3.1662356E-003     0.028514591
     0.050000000    -0.011331161 -3.9592665E-003     0.027739641
     0.060000000    -0.012306494 -4.9235905E-003     0.026797473
     0.070000000    -0.013452297 -6.0562638E-003     0.025691065
     0.080000000    -0.014765167 -7.3538230E-003     0.024423923
     0.090000000    -0.016241200 -8.8122942E-003     0.023000067
      0.10000000    -0.017875999    -0.010427201     0.021424029
      0.11000000    -0.019664687    -0.012193576     0.019700837
      0.12000000    -0.021601918    -0.014105973     0.017836006
      0.13000000    -0.023681890    -0.016158478     0.015835525
      0.14000000    -0.025898359    -0.018344726     0.013705841
      0.15000000    -0.028244657    -0.020657915     0.011453846
      0.16000000    -0.030713708    -0.023090823  9.0868601E-003
      0.17000000    -0.033298046    -0.025635826  6.6126109E-003
      0.18000000    -0.035989836    -0.028284920  4.0392177E-003
      0.19000000    -0.038780893    -0.031029737  1.3751692E-003
      0.20000000    -0.041662708    -0.033861571 -1.3706981E-003
      0.21000000    -0.044626469    -0.036771398 -4.1892221E-003
      0.22000000    -0.047663086    -0.039749905 -7.0709401E-003
      0.23000000    -0.050763219    -0.042787509    -0.010006114
      0.24000000    -0.053917304    -0.045874392    -0.012984757
      0.25000000    -0.057115583    -0.049000524    -0.015996663
      0.26000000    -0.060348134    -0.052155693    -0.019031432
      0.27000000    -0.063604905    -0.055329539    -0.022078506
      0.28000000    -0.066875741    -0.058511584    -0.025127197
      0.29000000    -0.070150426    -0.061691265    -0.028166724
      0.30000000    -0.073418711    -0.064857972    -0.031186241
      0.31000000    -0.076670356    -0.068001079    -0.034174878
      0.32000000    -0.079895167    -0.071109986    -0.037121778
      0.33000000    -0.083083035    -0.074174156    -0.040016131
      0.34000000    -0.086223974    -0.077183152    -0.042847217
      0.35000000    -0.089308168    -0.080126682    -0.045604443
      0.36000000    -0.092326008    -0.082994639    -0.048277388
      0.37000000    -0.095268143    -0.085777142    -0.050855842
      0.38000000    -0.098125518    -0.088464585    -0.053329851
      0.39000000     -0.10088942    -0.091047676    -0.055689762
      0.40000000     -0.10355154    -0.093517488    -0.057926267
      0.41000000     -0.10610400    -0.095865502    -0.060030448
      0.42000000     -0.10853940    -0.098083656    -0.061993828
      0.43000000     -0.11085090     -0.10016439    -0.063808410
      0.44000000     -0.11303223     -0.10210071    -0.065466735
      0.45000000     -0.11507777     -0.10388621    -0.066961920
      0.46000000     -0.11698259     -0.10551513    -0.068287712
      0.47000000     -0.11874248     -0.10698243    -0.069438533
      0.48000000     -0.12035403     -0.10828380    -0.070409529
      0.49000000     -0.12181469     -0.10941573    -0.071196616
      0.50000000     -0.12312276     -0.11037556    -0.071796524
      0.51000000     -0.12427750     -0.11116152    -0.072206844
      0.52000000     -0.12527916     -0.11177275    -0.072426073
      0.53000000     -0.12612900     -0.11220940    -0.072453649
      0.54000000     -0.12682938     -0.11247262    -0.072289992
      0.55000000     -0.12738374     -0.11256461    -0.071936541
      0.56000000     -0.12779671     -0.11248866    -0.071395782
      0.57000000     -0.12807407     -0.11224918    -0.070671279
      0.58000000     -0.12822283     -0.11185172    -0.069767688
      0.59000000     -0.12825126     -0.11130298    -0.068690779
      0.60000000     -0.12816884     -0.11061084    -0.067447437
      0.61000000     -0.12798635     -0.10978434    -0.066045671
      0.62000000     -0.12771582     -0.10883370    -0.064494585
      0.63000000     -0.12737056     -0.10777027    -0.062804369
      0.64000000     -0.12696509     -0.10660652    -0.060986256
      0.65000000     -0.12651515     -0.10535599    -0.059052464
      0.66000000     -0.12603763     -0.10403321    -0.057016131
      0.67000000     -0.12555050     -0.10265364    -0.054891217
      0.68000000     -0.12507274     -0.10123353    -0.052692383
      0.69000000     -0.12462420    -0.099789816    -0.050434850
      0.70000000     -0.12422549    -0.098339928    -0.048134204
      0.71000000     -0.12389779    -0.096901595    -0.045806189
      0.72000000     -0.12366264    -0.095492598    -0.043466439
      0.73000000     -0.12354170    -0.094130475    -0.041130158
      0.74000000     -0.12355646    -0.092832165    -0.038811744
      0.75000000     -0.12372787    -0.091613597    -0.036524344
      0.76000000     -0.12407596    -0.090489192    -0.034279325
      0.77000000     -0.12461930    -0.089471285    -0.032085655
      0.78000000     -0.12537449    -0.088569444    -0.029949166
      0.79000000     -0.12635547    -0.087789668    -0.027871700
      0.80000000     -0.12757277    -0.087133451    -0.025850097
      0.81000000     -0.12903260    -0.086596684    -0.023875013
      0.82000000     -0.13073586    -0.086168374    -0.021929531
      0.83000000     -0.13267694    -0.085829149    -0.019987535
      0.84000000     -0.13484239    -0.085549504    -0.018011805
      0.85000000     -0.13720937    -0.085287768    -0.015951771
      0.86000000     -0.13974394    -0.084987722    -0.013740898
      0.87000000     -0.14239910    -0.084575836    -0.011293599
      0.88000000     -0.14511261    -0.083958055 -8.5016272E-003
      0.89000000     -0.14780470    -0.083016066 -5.2298386E-003
      0.90000000     -0.15037551    -0.081603004 -1.3112274E-003
      0.91000000     -0.15270254    -0.079538503  3.4588771E-003
      0.92000000     -0.15463828    -0.076603076  9.3295781E-003
      0.93000000     -0.15600823    -0.072531792     0.016602261
      0.94000000     -0.15660992    -0.067007328     0.025639620
      0.95000000     -0.15621402    -0.059652586     0.036875908
      0.96000000     -0.15456890    -0.050023341     0.050828301
      0.97000000     -0.15141165    -0.037601800     0.068108994
      0.98000000     -0.14649027    -0.021793028     0.089437240
      0.99000000     -0.13960535 -1.9273239E-003      0.11564923
       1.0000000     -0.13068660     0.022724793      0.14770215
