Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004303314_Example03_Tale76.zmx
Title:	Nikon Series E 135mm f/2.8 (US 4,303,314 Example 3)
Date:	11/7/2025 4:59:01 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.8281812       2.9176589       1.2199283      0.16056490
       1.4400000       1.8333788       2.9155419       1.2207105      0.17592783
       2.8800000       1.8485911       2.9090034       1.2228494      0.21537454
       4.3200000       1.8727274       2.8974973       1.2257476      0.26813724
       5.7600000       1.9041300       2.8801699       1.2284924      0.32751402
       7.2000000       1.9407781       2.8559447       1.2299750      0.39037998
       8.6400000       1.9805227       2.8236437       1.2290516      0.45558420
       10.080000       2.0213256       2.7821525       1.2247483      0.52316108
       11.520000       2.0614963       2.7306398       1.2165260      0.59404260
       12.960000       2.0999301       2.6688550       1.2046289      0.66997535
       14.400000       2.1363594       2.5975380       1.1905526      0.75349297
       15.840000       2.1716336       2.5189937       1.1776549      0.84786472
       17.280000       2.2080314       2.4378858       1.1718613      0.95698057
       18.720000       2.2495895       2.3622739       1.1822266       1.0851692
       20.160000       2.3023922       2.3047586       1.2208034       1.2369819
       21.600000       2.3747110       2.2832139       1.3011696       1.4169959
