Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004303314_Example03_Tale76.zmx
Title:	Nikon Series E 135mm f/2.8 (US 4,303,314 Example 3)
Date:	11/7/2025 3:51:44 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000     -0.24632530 -3.1545393E-003      0.20103092
     0.010000000     -0.24636148 -3.2035378E-003      0.20097722
     0.020000000     -0.24650616 -3.3994721E-003      0.20076249
     0.030000000     -0.24674707 -3.7258173E-003      0.20040482
     0.040000000     -0.24708388 -4.1822565E-003      0.19990450
     0.050000000     -0.24751610 -4.7683451E-003      0.19926199
     0.060000000     -0.24804314 -5.4835111E-003      0.19847783
     0.070000000     -0.24866424 -6.3270548E-003      0.19755271
     0.080000000     -0.24937854 -7.2981490E-003      0.19648744
     0.090000000     -0.25018502 -8.3958376E-003      0.19528295
      0.10000000     -0.25108253 -9.6190360E-003      0.19394030
      0.11000000     -0.25206978    -0.010966530      0.19246068
      0.12000000     -0.25314534    -0.012436977      0.19084539
      0.13000000     -0.25430764    -0.014028902      0.18909589
      0.14000000     -0.25555500    -0.015740699      0.18721374
      0.15000000     -0.25688555    -0.017570631      0.18520063
      0.16000000     -0.25829732    -0.019516829      0.18305840
      0.17000000     -0.25978819    -0.021577288      0.18078899
      0.18000000     -0.26135587    -0.023749871      0.17839451
      0.19000000     -0.26299797    -0.026032304      0.17587716
      0.20000000     -0.26471192    -0.028422177      0.17323931
      0.21000000     -0.26649502    -0.030916943      0.17048344
      0.22000000     -0.26834442    -0.033513914      0.16761219
      0.23000000     -0.27025712    -0.036210263      0.16462830
      0.24000000     -0.27222997    -0.039003024      0.16153469
      0.25000000     -0.27425968    -0.041889084      0.15833439
      0.26000000     -0.27634278    -0.044865189      0.15503058
      0.27000000     -0.27847568    -0.047927938      0.15162659
      0.28000000     -0.28065461    -0.051073782      0.14812588
      0.29000000     -0.28287565    -0.054299024      0.14453207
      0.30000000     -0.28513471    -0.057599816      0.14084892
      0.31000000     -0.28742756    -0.060972158      0.13708033
      0.32000000     -0.28974979    -0.064411894      0.13323037
      0.33000000     -0.29209682    -0.067914713      0.12930326
      0.34000000     -0.29446392    -0.071476147      0.12530335
      0.35000000     -0.29684618    -0.075091563      0.12123519
      0.36000000     -0.29923853    -0.078756171      0.11710344
      0.37000000     -0.30163569    -0.082465013      0.11291296
      0.38000000     -0.30403224    -0.086212963      0.10866876
      0.39000000     -0.30642257    -0.089994728      0.10437602
      0.40000000     -0.30880089    -0.093804841      0.10004007
      0.41000000     -0.31116122    -0.097637661     0.095666435
      0.42000000     -0.31349738     -0.10148737     0.091260802
      0.43000000     -0.31580302     -0.10534797     0.086829037
      0.44000000     -0.31807160     -0.10921328     0.082377183
      0.45000000     -0.32029636     -0.11307692     0.077911468
      0.46000000     -0.32247037     -0.11693236     0.073438297
      0.47000000     -0.32458646     -0.12077283     0.068964280
      0.48000000     -0.32663729     -0.12459140     0.064496202
      0.49000000     -0.32861528     -0.12838092     0.060041048
      0.50000000     -0.33051266     -0.13213404     0.055606001
      0.51000000     -0.33232144     -0.13584323     0.051198444
      0.52000000     -0.33403338     -0.13950071     0.046825967
      0.53000000     -0.33564007     -0.14309853     0.042496367
      0.54000000     -0.33713281     -0.14662848     0.038217655
      0.55000000     -0.33850271     -0.15008218     0.033998055
      0.56000000     -0.33974062     -0.15345097     0.029846009
      0.57000000     -0.34083716     -0.15672600     0.025770198
      0.58000000     -0.34178269     -0.15989817     0.021779516
      0.59000000     -0.34256735     -0.16295815     0.017883096
      0.60000000     -0.34318098     -0.16589636     0.014090307
      0.61000000     -0.34361319     -0.16870298     0.010410762
      0.62000000     -0.34385331     -0.17136794  6.8543185E-003
      0.63000000     -0.34389041     -0.17388091  3.4310889E-003
      0.64000000     -0.34371326     -0.17623128  1.5144060E-004
      0.65000000     -0.34331038     -0.17840821 -2.9739962E-003
      0.66000000     -0.34266997     -0.18040055 -5.9343239E-003
      0.67000000     -0.34177996     -0.18219690 -8.7183716E-003
      0.68000000     -0.34062796     -0.18378555    -0.011314690
      0.69000000     -0.33920129     -0.18515452    -0.013711543
      0.70000000     -0.33748693     -0.18629152    -0.015896907
      0.71000000     -0.33547158     -0.18718398    -0.017858460
      0.72000000     -0.33314157     -0.18781898    -0.019583575
      0.73000000     -0.33048292     -0.18818332    -0.021059316
      0.74000000     -0.32748130     -0.18826346    -0.022272430
      0.75000000     -0.32412203     -0.18804554    -0.023209341
      0.76000000     -0.32039008     -0.18751534    -0.023856139
      0.77000000     -0.31627004     -0.18665833    -0.024198578
      0.78000000     -0.31174614     -0.18545959    -0.024222063
      0.79000000     -0.30680221     -0.18390386    -0.023911646
      0.80000000     -0.30142170     -0.18197550    -0.023252014
      0.81000000     -0.29558764     -0.17965850    -0.022227486
      0.82000000     -0.28928268     -0.17693646    -0.020821996
      0.83000000     -0.28248902     -0.17379256    -0.019019092
      0.84000000     -0.27518843     -0.17020962    -0.016801922
      0.85000000     -0.26736226     -0.16616999    -0.014153223
      0.86000000     -0.25899136     -0.16165562    -0.011055318
      0.87000000     -0.25005617     -0.15664803 -7.4900946E-003
      0.88000000     -0.24053660     -0.15112828 -3.4390044E-003
      0.89000000     -0.23041211     -0.14507696  1.1169545E-003
      0.90000000     -0.21966162     -0.13847419  6.1972471E-003
      0.91000000     -0.20826356     -0.13129962     0.011821814
      0.92000000     -0.19619582     -0.12353238     0.018011083
      0.93000000     -0.18343573     -0.11515111     0.024785984
      0.94000000     -0.16996007     -0.10613390     0.032167961
      0.95000000     -0.15574505    -0.096458329     0.040178988
      0.96000000     -0.14076626    -0.086101390     0.048841582
      0.97000000     -0.12499872    -0.075039521     0.058178818
      0.98000000     -0.10841678    -0.063248580     0.068214338
      0.99000000    -0.090994144    -0.050703787     0.078972403
       1.0000000    -0.072703869    -0.037379774     0.090477854
