Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20180095255_MLP.zmx
Title:	US 2018/0095255 ML (Canon EF400mm f2.8L IS II USM)
Date:	11/7/2025 5:14:58 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.3845786       1.8634655      0.13032175       1.5038905
       1.4426667       1.3881054       1.8593229      0.13374632       1.5018780
       2.8853333       1.3988586       1.8471382      0.14354992       1.4960580
       4.3280000       1.4173252       1.8276328      0.15846342       1.4870817
       5.7706667       1.4442168       1.8019789      0.17668170       1.4760300
       7.2133333       1.4803431       1.7717511      0.19603980       1.4644089
       8.6560000       1.5264778       1.7388520      0.21411166       1.4541481
       10.098667       1.5832517       1.7054042      0.22835897       1.4476055
       11.541333       1.6510949       1.6735957      0.23646610       1.4475678
       12.984000       1.7302209       1.6454475      0.23702307       1.4572133
       14.426667       1.8205885       1.6224242      0.23077655       1.4799351
       15.869333       1.9217013       1.6047234      0.22244315       1.5188132
       17.312000       2.0319814       1.5899451      0.22112014       1.5753415
       18.754667       2.1472904       1.5707537      0.23264982       1.6466595
       20.197333       2.2580138       1.5320221      0.24114987       1.7195003
       21.640000       2.3455254       1.4607412      0.19584081       1.7545915
