Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1980-087117_Example01P.zmx
Title:	JP 1980-087117 Example 1 (Konica Minolta Hexanon 24mm F2.8)
Date:	11/7/2025 4:07:48 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       2.9177904
       1.0800000      0.99500759       2.9251012
       2.1600000      0.99193409       2.9296294
       3.2400000      0.98557240       2.9390693
       4.3200000      0.97892151       2.9490366
       5.4000000      0.94977934       2.9939375
       6.4800000      0.92935053       3.0266647
       7.5600000      0.87959563       3.1110899
       8.6400000      0.85649467       3.1527662
       9.7200000      0.80268209       3.2567341
       10.800000      0.76027981       3.3463192
       11.880000      0.71442274       3.4520451
       12.960000      0.63463868       3.6626112
       14.040000      0.58544919       3.8133748
       15.120000      0.52525569       4.0259531
       16.200000      0.46457086       4.2808313
       17.280000      0.42020855       4.5011310
       18.360000      0.31910843       5.1651740
       19.440000      0.28800087       5.4369732
       20.520000      0.25607622       5.7659313
       21.600000      0.18581203       6.7688856
