Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416612,90.67893254223,nan,14.582734488669,0,,,,,,,,
1,Standard,,7239458.233416612,6.74577700010559e-05,nan,14.3030859582901,0,,,,,,,,
2,Standard,,51.415,4.78,LASFN7,21.09703873818,0,,,,,,,,
3,Standard,,622.841,0.1,LASFN7,20.8955002618,0,,,,,,,,
4,Standard,,26.687,5.0,TAC4,17.10645777797,0,,,,,,,,
5,Standard,,43.309,3.339,TAC4,15.82301592384,0,,,,,,,,
6,Standard,,87.868,2.0,SF15,14.22312983898,0,,,,,,,,
7,Standard,,19.416,10.0156,SF15,11.5357814258,0,,,,,,,,
8,Standard,,7239458.233416612,3.75,SF15,9.349075541661,0,,,,,,,,
9,Standard,,-21.047,1.2,SF10,9.770764163302,0,,,,,,,,
10,Standard,,39.981,7.92,SF10,11.94471073002,0,,,,,,,,
11,Standard,,-31.28,0.1,NBFD15,13.10700030088,0,,,,,,,,
12,Standard,,7239458.233416612,3.0,TAFD5F,13.95061320333,0,,,,,,,,
13,Standard,,-62.328,36.5909,TAFD5F,14.155019353,0,,,,,,,,
14,Standard,,7239458.233416612,3.5,TAF3,14.36628716375,0,,,,,,,,
15,Standard,,-50.854,1.663,TAF3,14.42740647629,0,,,,,,,,
16,Standard,,-44.358,1.2,SF10,14.18719624726,0,,,,,,,,
17,Standard,,-126.89,77.6372,SF10,14.32656852601,0,,,,,,,,
18,Standard,,7239458.233416612,3.7,BSC7,14.50276968769,0,,,,,,,,
19,Standard,,7239458.233416612,0.926232542259862,BSC7,14.51750409311,0,,,,,,,,
20,Standard,,7239458.233416612,130819.68004041509,BSC7,14.5379841793226,0,,,,,,,,
