Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416611,0.0,nan,229.598439791225,0,,,,,,,,
1,Standard,,7239458.233416611,1087.0,nan,229.598439791225,0,,,,,,,,
2,Standard,,51.4192000000006,5.481,K5,13.6,0,,,,,,,,
3,Standard,,-38.3318000000012,0.8433,K5,13.6,0,,,,,,,,
4,Standard,,351.37030000003,18.974,LF5,13.0,0,,,,,,,,
5,Standard,,7239458.233416611,23.51,LF5,11.7,0,,,,,,,,
6,Standard,,175.685200000011,4.216,K5,12.0,0,,,,,,,,
7,Standard,,-58.5617000000126,7.168,K5,12.0,0,,,,,,,,
8,Standard,,-38.054600000004,1.581,LF5,12.0,0,,,,,,,,
9,Standard,,-90.0982000000152,62.0,LF5,12.0,0,,,,,,,,
10,Standard,,7239458.233416611,0.0,LF5,22.9027100048036,0,,,,,,,,
11,Standard,,7239458.233416611,130819.68004041509,LF5,22.9027100048036,0,,,,,,,,
