Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416611,3626.0,nan,179.576252667184,0,,,,,,,,
1,Standard,,179.91,4.0,J-LASF017,50.0,0,,,,,,,,
2,Standard,,124.315,14.0,J-LASF017,50.0,0,,,,,,,,
3,Standard,,-1110.68,91.9,J-FKH1,50.0,0,,,,,,,,
4,Standard,,78.2074,2.9,J-LASF02,40.0,0,,,,,,,,
5,Standard,,57.4916,13.0,J-LASF02,40.0,0,,,,,,,,
6,Standard,,132.104,87.7433,E-FKH1,40.0,0,,,,,,,,
7,Standard,,-131.354,5.0,SF15,20.0,0,,,,,,,,
8,Standard,,-59.0345,3.0,SF15,20.0,0,,,,,,,,
9,Standard,,82.171,3.5172,LLF6,20.0,0,,,,,,,,
10,Standard,,7239458.233416611,2.0,LLF6,14.8594805111533,0,,,,,,,,
11,Standard,,201.605,5.0,E-FKH1,15.2002023469074,0,,,,,,,,
12,Standard,,-133.478,161.3357957876,E-FKH1,15.4189711422048,0,,,,,,,,
13,Standard,,7239458.233416611,130819.68004041509,E-FKH1,21.0552439460068,0,,,,,,,,
