Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416612,130819.68004041509,nan,0.0,0,,,,,,,,
1,Standard,,523.927387594433,51.0497258,S-LAL18,171.5,0,,,,,,,,
2,Standard,,3274.49051724096,0.671056707,S-LAL18,171.5,0,,,,,,,,
3,Standard,,263.727294658051,45.4886163,S-LAL12,147.5,0,,,,,,,,
4,Standard,,562.057083757211,168.9156068,S-LAL12,147.5,0,,,,,,,,
5,Standard,,-1207.17410090963,13.44769532,S-LAL12,147.5,0,,,,,,,,
6,Standard,,173.912778149457,43.08471772,S-NPH1,83.0,0,,,,,,,,
7,Standard,,7239458.233416612,114.1431137,S-NPH1,45.22609901654,0,,,,,,,,
8,Standard,,252.672351962788,62.69604928,S-PHM52,96.7960815023,0,,,,,,,,
9,Standard,,-792.031926671622,107.4083097877,S-PHM52,98.80366543387,0,,,,,,,,
10,Standard,,7239458.233416612,130819.68004041509,S-PHM52,99.8506995374,0,,,,,,,,
