Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416612,1426.235159,nan,0.0,0.0,,,,,,,,
1,Standard,,-15.492,0.9,"1.73,28.3",7.7,0.0,,,,,,,,
2,Standard,,-33.494,0.1,"1.73,28.3",7.7,0.0,,,,,,,,
3,Even Asphere,,27.956,3.424,"1.78,49.7",7.28,-1.74199,0.0,-3.454513e-05,-7.997276e-09,-1.30306e-09,1.178286e-11,0.0,0.0,0.0
4,Standard,,-22.648,0.5,"1.78,49.7",7.28,0.0,,,,,,,,
5,Standard,,7239458.233416612,2.523725915,"1.78,49.7",6.469,0.0,,,,,,,,
6,Standard,,533.448000000001,0.7,"1.62,36.3",6.17,0.0,,,,,,,,
7,Standard,,13.748,1.179,"1.62,36.3",6.17,0.0,,,,,,,,
8,Standard,,19.94,1.196,"1.93,20.9",6.37,0.0,,,,,,,,
9,Standard,,27.664,3.141881136,"1.93,20.9",6.37,0.0,,,,,,,,
10,Standard,,36.828,6.728,"1.84,42.7",7.28,0.0,,,,,,,,
11,Standard,,-9.68399999999998,1.0,"1.84,42.7",7.28,0.0,,,,,,,,
12,Standard,,59.9899999999999,4.246,"1.65,33.8",8.035,0.0,,,,,,,,
13,Even Asphere,,-8.41900000000001,1.5,"1.69,31.2",8.035,-0.5397246,0.0,0.000174928,1.372817e-06,-2.796398e-08,3.650418e-11,0.0,0.0,0.0
14,Even Asphere,,-10.5,17.33938036763,"1.69,31.2",9.22,-2.462853,0.0,-3.441633e-05,2.149737e-06,-2.785146e-08,1.053277e-10,0.0,0.0,0.0
15,Standard,,7239458.233416612,2.5,"1.52,64.2",21.895,0.0,,,,,,,,
16,Standard,,7239458.233416612,0.5,"1.52,64.2",21.895,0.0,,,,,,,,
17,Standard,,7239458.233416612,130819.68004041509,"1.52,64.2",21.63,0.0,,,,,,,,
