Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416612,0.0,nan,370.561656801334,0,,,,,,,,
1,Standard,,7239458.233416612,4.762,J-K5,370.561656801334,0,,,,,,,,
2,Standard,,7239458.233416612,998.044,J-K5,369.475183621226,0,,,,,,,,
3,Standard,,19.6416,1.86,SF2,9.38952878417935,0,,,,,,,,
4,Standard,,10.648,4.5,SF2,8.041045031254,0,,,,,,,,
5,Standard,,38.602,0.2,LAK8,7.34665970272185,0,,,,,,,,
6,Standard,,10.2,2.66,SF4,6.24009345674986,0,,,,,,,,
7,Standard,,7.783,4.662,SF4,4.71512276337604,0,,,,,,,,
8,Standard,,7239458.233416612,6.145,SF4,2.59934830367616,0,,,,,,,,
9,Standard,,-10.366,1.65,F6,5.21103802966787,0,,,,,,,,
10,Standard,,-108.48,3.21,F6,6.80991363631204,0,,,,,,,,
11,Standard,,-15.14,0.2,LAK8,7.55951828785906,0,,,,,,,,
12,Standard,,-207.64,3.875,LAK09,8.59412313551071,0,,,,,,,,
13,Standard,,7239458.233416612,93.5996422851564,LAK09,9.77105077079316,0,,,,,,,,
14,Standard,,7239458.233416612,130819.68004041509,LAK09,61.479483513375,0,,,,,,,,
