Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416611,538.12,nan,0.0,0,,,,,,,,
1,Standard,,47.3401999999999,1.8,"1.84,43.3",24.94,0,,,,,,,,
2,Standard,,25.8235,4.0,"1.84,43.3",20.465,0,,,,,,,,
3,Standard,,37.4875,6.9,"1.65,58.5",20.465,0,,,,,,,,
4,Standard,,363.463300000001,0.1,"1.65,58.5",20.92,0,,,,,,,,
5,Standard,,22.642,1.3,"1.80,45.4",13.61,0,,,,,,,,
6,Standard,,12.3983,3.9,"1.80,45.4",10.39,0,,,,,,,,
7,Standard,,31.6092,1.15,"1.63,59.3",10.39,0,,,,,,,,
8,Standard,,13.9537,2.5,"1.63,59.3",9.11,0,,,,,,,,
9,Standard,,45.7185,1.0,"1.62,60.1",8.83,0,,,,,,,,
10,Standard,,9.13379999999998,3.0,"1.62,60.1",7.26,0,,,,,,,,
11,Standard,,15.1245,1.0,"1.60,35.5",7.26,0,,,,,,,,
12,Standard,,23.5684,12.3,"1.70,27.8",6.92,0,,,,,,,,
13,Standard,,-23.3878,0.7,"1.70,27.8",6.92,0,,,,,,,,
14,Standard,,7239458.233416611,1.85,"1.70,27.8",5.7865,0,,,,,,,,
15,Standard,,-38.6792,4.0,"1.63,35.7",6.31,0,,,,,,,,
16,Standard,,-13.6132,1.2,"1.63,35.7",6.31,0,,,,,,,,
17,Standard,,72.7557999999997,1.0,"1.86,23.0",6.99,0,,,,,,,,
18,Standard,,78.2777000000001,3.4,"1.67,42.0",7.33,0,,,,,,,,
19,Standard,,-15.394,2.861,"1.67,42.0",7.33,0,,,,,,,,
20,Standard,,-33.1936,2.0,"1.52,64.1",8.72,0,,,,,,,,
21,Even Asphere,,-30.0403,1.2,"1.52,64.1",9.72,0,0.0,5.091e-05,1.258e-07,-9.225e-10,5.533e-12,0.0,0.0,0.0
22,Standard,,-26.8195,5.0,"1.59,67.9",9.72,0,,,,,,,,
23,Standard,,-13.5397,1.8,"1.59,67.9",11.15,0,,,,,,,,
24,Standard,,-16.6014,38.62007449994,"1.86,23.0",12.45,0,,,,,,,,
25,Standard,,7239458.233416611,130819.68004041509,"1.86,23.0",21.7,0,,,,,,,,
