Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416612,130819.68004041509,nan,0.0,0,,,,,,,,
1,Standard,,37.0,5.0,nan,22.43870001981,0,,,,,,,,
2,Standard,,31.231,1.0,PCD4,13.0,0,,,,,,,,
3,Standard,,8.0,4.6,PCD4,7.5,0,,,,,,,,
4,Standard,,15.601,0.6,K-LAK18,7.5,0,,,,,,,,
5,Standard,,5.896,2.07,K-LAK18,5.0,0,,,,,,,,
6,Standard,,11.044,3.36,SF5,4.8,0,,,,,,,,
7,Standard,,-6.559,0.7,SF5,4.8,0,,,,,,,,
8,Standard,,37.781,2.0,S-LAH63,3.8,0,,,,,,,,
9,Standard,,7239458.233416612,2.0,S-LAH63,2.850391141279,0,,,,,,,,
10,Standard,,54.473,3.5,S-BAL35,6.0,0,,,,,,,,
11,Even Asphere,,-8.703,1.21,S-BAL35,6.0,0,0.0,8.56e-05,1.48e-06,0.0,0.0,0.0,0.0,0.0
12,Standard,,-107.312,3.5,PCD51,6.6,0,,,,,,,,
13,Standard,,-7.6,1.4,PCD51,6.6,0,,,,,,,,
14,Standard,,-15.743,21.76,S-TIH53,8.0,0,,,,,,,,
15,Standard,,7239458.233416612,2.0,H-K9L,15.0,0,,,,,,,,
16,Standard,,7239458.233416612,0.5,H-K9L,15.0,0,,,,,,,,
17,Standard,,7239458.233416612,130819.68004041509,H-K9L,14.17337505083,0,,,,,,,,
