Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US05631780-4.ZMX
Title:	USP 5631780 Ex. 4
Date:	11/7/2025 5:08:22 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in degrees.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.1073777      0.32131113      0.91811871       1.6530800
       2.8000000       1.1684416      0.32610776      0.91511026       1.6485908
       5.6000000       1.3207919      0.33527731      0.90515311       1.6353883
       8.4000000       1.5071315      0.33967490      0.88633885       1.6143376
       11.200000       1.6859979      0.33769191      0.85607811       1.5857394
       14.000000       1.8371137      0.34941922      0.80614433       1.5440810
       16.800000       1.9549221      0.46753545      0.71891666       1.4707859
       19.600000       2.0665619      0.88294090      0.63294011       1.3496067
       22.400000       2.2887426       1.7106740      0.85572933       1.2657856
       25.200000       2.6656973       2.6799813       1.3618821       1.3991214
       28.000000       2.6322983       2.5118073       1.2648460       1.6597757
       30.800000       5.7501051       5.1368740       5.3109952       5.6320737
       33.600000       19.766097       21.320139       19.103026       18.026030
       36.400000       47.261902       52.954825       45.481113       41.723086
       39.200000       92.386043       104.87821       88.552332       80.363536
       42.000000       161.29577       184.34230       154.12390       139.07015
