Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1981-075613_Example01P.zmx
Title:	JP 1981-075613 Example 1 (Canon FD50mm f/1.2L)
Date:	11/7/2025 4:47:41 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       12.245216       16.423612       11.109664       7.5283631
       1.4400000       12.154304       16.313724       11.016749       7.4526651
       2.8800000       11.897484       15.998313       10.754638       7.2468780
       4.3200000       11.521189       15.518404       10.372359       6.9748321
       5.7600000       11.096702       14.935438       9.9467205       6.7380948
       7.2000000       10.705343       14.317284       9.5680182       6.6529579
       8.6400000       10.410039       13.714182       9.3094831       6.7980132
       10.080000       10.218023       13.128451       9.1843868       7.1557828
       11.520000       10.056791       12.495279       9.1163617       7.6020909
       12.960000       9.7962160       11.710474       8.9581506       7.9566873
       14.400000       9.3581768       10.778047       8.5909802       8.0756824
       15.840000       9.0125710       10.245015       8.1903474       8.0316864
       17.280000       9.9061890       11.807644       8.7743121       8.4948933
       18.720000       13.704343       17.185039       12.066600       10.891310
       20.160000       20.806819       26.225335       18.633326       16.169673
       21.600000       30.101491       37.226394       27.550086       23.878307
