Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US05757555-6.ZMX
Title:	
Date:	11/7/2025 5:47:24 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.29541294      0.29541294      0.00000000      0.00000000      0.00000000
     0.024218695      0.29540899      0.29539614      0.20818932      0.20818944 -5.5916788E-005
     0.048437391      0.29538679      0.29534573      0.41637961      0.41637894  1.5915703E-004
     0.072656086      0.29534638      0.29526173      0.62457184      0.62456860  5.1769870E-004
     0.096874781      0.29528778      0.29514414      0.83276698      0.83275848  1.0196235E-003
      0.12109348      0.29521105      0.29499297       1.0409660       1.0409487  1.6650243E-003
      0.14531217      0.29511626      0.29480824       1.2491699       1.2491392  2.4538682E-003
      0.16953087      0.29500349      0.29458996       1.4573796       1.4573302  3.3861677E-003
      0.19374956      0.29487285      0.29433816       1.6655960       1.6655217  4.4619373E-003
      0.21796826      0.29472445      0.29405286       1.8738203       1.8737138  5.6811941E-003
      0.24218695      0.29455843      0.29373409       2.0820533       2.0819066  7.0439572E-003
      0.26640565      0.29437492      0.29338188       2.2902960       2.2901002  8.5502480E-003
      0.29062434      0.29417411      0.29299626       2.4985493       2.4982945     0.010200090
      0.31484304      0.29395616      0.29257728       2.7068143       2.7064897     0.011993510
      0.33906173      0.29372128      0.29212497       2.9150920       2.9146859     0.013930536
      0.36328043      0.29346967      0.29163938       3.1233832       3.1228832     0.016011198
      0.38749913      0.29320157      0.29112055       3.3316890       3.3310816     0.018235528
      0.41171782      0.29291722      0.29056855       3.5400103       3.5392811     0.020603563
      0.43593652      0.29261689      0.28998341       3.7483482       3.7474819     0.023115339
      0.46015521      0.29230084      0.28936520       3.9567035       3.9556841     0.025770895
      0.48437391      0.29196939      0.28871399       4.1650773       4.1638876     0.028570274
      0.50859260      0.29162283      0.28802982       4.3734705       4.3720927     0.031513519
      0.53281130      0.29126149      0.28731279       4.5818841       4.5802993     0.034600678
      0.55702999      0.29088572      0.28656295       4.7903192       4.7885076     0.037831797
      0.58124869      0.29049589      0.28578038       4.9987766       4.9967176     0.041206929
      0.60546738      0.29009236      0.28496516       5.2072573       5.2049293     0.044726126
      0.62968608      0.28967554      0.28411736       5.4157623       5.4131429     0.048389444
      0.65390477      0.28924583      0.28323709       5.6242927       5.6213585     0.052196940
      0.67812347      0.28880366      0.28232442       5.8328493       5.8295760     0.056148674
      0.70234216      0.28834949      0.28137945       6.0414331       6.0377957     0.060244708
      0.72656086      0.28788378      0.28040227       6.2500452       6.2460175     0.064485106
      0.75077956      0.28740700      0.27939298       6.4586865       6.4542415     0.068869936
      0.77499825      0.28691967      0.27835170       6.6673581       6.6624679     0.073399265
      0.79921695      0.28642228      0.27727851       6.8760607       6.8706966     0.078073166
      0.82343564      0.28591539      0.27617354       7.0847956       7.0789277     0.082891711
      0.84765434      0.28539955      0.27503689       7.2935636       7.2871615     0.087854976
      0.87187303      0.28487532      0.27386869       7.5023657       7.4953978     0.092963039
      0.89609173      0.28434329      0.27266906       7.7112030       7.7036368     0.098215980
      0.92031042      0.28380409      0.27143812       7.9200763       7.9118785      0.10361388
      0.94452912      0.28325832      0.27017600       8.1289867       8.1201231      0.10915683
      0.96874781      0.28270665      0.26888284       8.3379353       8.3283705      0.11484491
      0.99296651      0.28214974      0.26755876       8.5469228       8.5366210      0.12067821
       1.0171852      0.28158826      0.26620392       8.7559505       8.7448745      0.12665682
       1.0414039      0.28102294      0.26481844       8.9650192       8.9531311      0.13278084
