Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20200371325_Example02P.zmx
Title:	US 2020/0371325 Example 2 (Panasonic Leica DG Vario-Summilux 10-25mm F1.7 Asph)
Date:	11/7/2025 5:16:04 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.65673103      0.81765079      0.74294883      0.27085268
      0.72100000      0.65555495      0.81252308      0.74046358      0.27109281
       1.4420000      0.65730876      0.80431430      0.73838920      0.27419879
       2.1630000      0.67240174      0.80797750      0.74807157      0.28374478
       2.8840000      0.70720842      0.83406908      0.77781556      0.30159172
       3.6050000      0.76219734      0.88434805      0.82868759      0.33075251
       4.3260000      0.83684499      0.95739554      0.89704981      0.37549841
       5.0470000      0.93372035       1.0559918      0.97961807      0.43803337
       5.7680000       1.0569325       1.1887555       1.0753356      0.51695279
       6.4890000       1.2033891       1.3610773       1.1784035      0.60296087
       7.2100000       1.3468766       1.5526186       1.2598153      0.66498493
       7.9310000       1.4215182       1.6892247       1.2449938      0.63444813
       8.6520000       1.3355258       1.6393013       1.0138569      0.43753274
       9.3730000       1.1028743       1.2849085      0.47664462      0.48333173
       10.094000       1.2989403       1.0096634      0.73031952       1.3740789
       10.815000       2.5111585       2.4914405       2.0493929       2.5204419
