Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1980-017129_Example01P.zmx
Title:	JP 1980-017129 Example 1 (Konica Minolta Hexanon 21mm F2.8)
Date:	11/7/2025 4:47:37 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.92530664       1.2902947      0.83977184      0.44553342
       1.4400000      0.92525731       1.2874708      0.83952436      0.44647599
       2.8800000      0.92288674       1.2765006      0.83686742      0.44841590
       4.3200000      0.91185880       1.2502468      0.82613709      0.44859006
       5.7600000      0.88352565       1.1988426      0.79902319      0.44364491
       7.2000000      0.83309001       1.1162158      0.74958725      0.43691066
       8.6400000      0.77762746       1.0195413      0.69059411      0.45801238
       10.080000      0.79560066      0.99629958      0.69359085      0.57936485
       11.520000       1.0292284       1.2261318      0.89988301      0.86981795
       12.960000       1.5548846       1.8212450       1.3856525       1.3535507
       14.400000       2.3673370       2.7686131       2.1416644       2.0420598
       15.840000       3.4642769       4.0520606       3.1636582       2.9514084
       17.280000       4.8621356       5.6817429       4.4653889       4.1025026
       18.720000       6.5963489       7.6910453       6.0759300       5.5240375
       20.160000       8.7367528       10.150928       8.0506502       7.2642990
       21.600000       11.431050       13.215964       10.504154       9.4192709
