Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\Imaging_Optics_Figure_7_7.zmx
      0.18000000    -0.016537123  1.5108092E-003     0.016497753     0.028580397     0.039197763     0.060072075     0.081791820      0.10324558      0.10539386
      0.19000000    -0.016585932  1.2870226E-003     0.016110339     0.028065306     0.038580743     0.059282997     0.080848306      0.10213073      0.10417611
      0.20000000    -0.016633519  1.0548230E-003     0.015705505     0.027525767     0.037933666     0.058454396     0.079856776      0.10095844      0.10289527
      0.21000000    -0.016679268  8.1479839E-004     0.015283812     0.026962323     0.037257060     0.057586772     0.078817704     0.099729168      0.10155176
      0.22000000    -0.016722531  5.6756836E-004     0.014845853     0.026375544     0.036551477     0.056680652     0.077731594     0.098443380      0.10014606
      0.23000000    -0.016762623  3.1378459E-004     0.014392251     0.025766031     0.035817501     0.055736589     0.076598973     0.097101577     0.098678632
      0.24000000    -0.016798828  5.4131020E-005     0.013923659     0.025134415     0.035055745     0.054755165     0.075420395     0.095704286     0.097149995
      0.25000000    -0.016830395 -2.1067584E-004     0.013440762     0.024481356     0.034266849     0.053736989     0.074196441     0.094252055     0.095560678
      0.26000000    -0.016856540 -4.7988665E-004     0.012944276     0.023807544     0.033451483     0.052682697     0.072927716     0.092745458     0.093911235
      0.27000000    -0.016876442 -7.5271892E-004     0.012434949     0.023113701     0.032610348     0.051592954     0.071614856     0.091185096     0.092202244
      0.28000000    -0.016889245 -1.0283567E-003     0.011913562     0.022400579     0.031744174     0.050468453     0.070258521     0.089571592     0.090434312
      0.29000000    -0.016894060 -1.3059503E-003     0.011380925     0.021668961     0.030853721     0.049309917     0.068859400     0.087905600     0.088608067
      0.30000000    -0.016889960 -1.5846157E-003     0.010837885     0.020919662     0.029939779     0.048118097     0.067418207     0.086187796     0.086724164
      0.31000000    -0.016875983 -1.8634347E-003     0.010285318     0.020153528     0.029003172     0.046893773     0.065935688     0.084418885     0.084783282
      0.32000000    -0.016851130 -2.1414540E-003  9.7241361E-003     0.019371437     0.028044750     0.045637755     0.064412613     0.082599596     0.082786129
      0.33000000    -0.016814364 -2.4176851E-003  9.1552835E-003     0.018574301     0.027065400     0.044350882     0.062849785     0.080730688     0.080733437
      0.34000000    -0.016764613 -2.6911038E-003  8.5797393E-003     0.017763063     0.026066036     0.043034026     0.061248031     0.078812945     0.078625962
      0.35000000    -0.016700764 -2.9606497E-003  7.9985167E-003     0.016938701     0.025047608     0.041688087     0.059608211     0.076847180     0.076464493
      0.36000000    -0.016621670 -3.2252262E-003  7.4126641E-003     0.016102226     0.024011096     0.040313997     0.057931213     0.074834233     0.074249839
      0.37000000    -0.016526141 -3.4836994E-003  6.8232649E-003     0.015254682     0.022957516     0.038912719     0.056217956     0.072774975     0.071982842
      0.38000000    -0.016412950 -3.7348980E-003  6.2314387E-003     0.014397149     0.021887915     0.037485248     0.054469387     0.070670301     0.069664368
      0.39000000    -0.016280830 -3.9776129E-003  5.6383410E-003     0.013530741     0.020803374     0.036032612     0.052686487     0.068521139     0.067295314
      0.40000000    -0.016128472 -4.2105964E-003  5.0451642E-003     0.012656608     0.019705011     0.034555870     0.050870265     0.066328446     0.064876602
      0.41000000    -0.015954529 -4.4325617E-003  4.4531380E-003     0.011775936     0.018593975     0.033056117     0.049021763     0.064093206     0.062409187
      0.42000000    -0.015757610 -4.6421828E-003  3.8635298E-003     0.010889947     0.017471453     0.031534477     0.047142055     0.061816436     0.059894049
      0.43000000    -0.015536284 -4.8380934E-003  3.2776452E-003  9.9998992E-003     0.016338667     0.029992113     0.045232248     0.059499184     0.057332202
      0.44000000    -0.015289076 -5.0188866E-003  2.6968289E-003  9.1070900E-003     0.015196876     0.028430220     0.043293481     0.057142527     0.054724687
      0.45000000    -0.015014468 -5.1831140E-003  2.1224647E-003  8.2128537E-003     0.014047376     0.026850026     0.041326927     0.054747575     0.052072575
      0.46000000    -0.014710897 -5.3292856E-003  1.5559769E-003  7.3185633E-003     0.012891498     0.025252800     0.039333791     0.052315470     0.049376971
      0.47000000    -0.014376759 -5.4558688E-003  9.9882988E-004  6.4256312E-003     0.011730615     0.023639841     0.037315315     0.049847386     0.046639010
      0.48000000    -0.014010400 -5.5612876E-003  4.5252971E-004  5.5355094E-003     0.010566135     0.022012489     0.035272775     0.047344531     0.043859858
      0.49000000    -0.013610123 -5.6439224E-003 -8.1375782E-005  4.6496904E-003  9.3995075E-003     0.020372120     0.033207482     0.044808145     0.041040715
      0.50000000    -0.013174184 -5.7021088E-003 -6.0129615E-004  3.7697078E-003  8.2322206E-003     0.018720148     0.031120784     0.042239504     0.038182813
      0.51000000    -0.012700790 -5.7341371E-003 -1.1055977E-003  2.8971367E-003  7.0658037E-003     0.017058023     0.029014064     0.039639918     0.035287417
      0.52000000    -0.012188102 -5.7382516E-003 -1.5926025E-003  2.0335949E-003  5.9018269E-003     0.015387239     0.026888744     0.037010730     0.032355828
      0.53000000    -0.011634228 -5.7126497E-003 -2.0605882E-003  1.1807433E-003  4.7419024E-003     0.013709324     0.024746283     0.034353324     0.029389380
      0.54000000    -0.011037231 -5.6554810E-003 -2.5077868E-003  3.4028658E-004  3.5876849E-003     0.012025852     0.022588179     0.031669115     0.026389443
      0.55000000    -0.010395119 -5.5648469E-003 -2.9323838E-003 -4.8602594E-004  2.4408725E-003     0.010338434     0.020415969     0.028959558     0.023357423
      0.56000000 -9.7058497E-003 -5.4387991E-003 -3.3325178E-003 -1.2963995E-003  1.3032071E-003  8.6487248E-003     0.018231229     0.026226145     0.020294761
      0.57000000 -8.9673292E-003 -5.2753395E-003 -3.7062794E-003 -2.0889930E-003  1.7647573E-004  6.9584211E-003     0.016035578     0.023470408     0.017202936
      0.58000000 -8.1774085E-003 -5.0724185E-003 -4.0517102E-003 -2.8619185E-003 -9.3748893E-004  5.2692633E-003     0.013830673     0.020693915     0.014083467
      0.59000000 -7.3338844E-003 -4.8279345E-003 -4.3668024E-003 -3.6132399E-003 -2.0368078E-003  3.5830357E-003     0.011618215     0.017898275     0.010937907
      0.60000000 -6.4344983E-003 -4.5397331E-003 -4.6494972E-003 -4.3409726E-003 -3.1195544E-003  1.9015677E-003  9.3999476E-003     0.015085140  7.7678514E-003
      0.61000000 -5.4769346E-003 -4.2056057E-003 -4.8976845E-003 -5.0430819E-003 -4.1837541E-003  2.2673431E-004  7.1776586E-003     0.012256200  4.5749349E-003
      0.62000000 -4.4588200E-003 -3.8232885E-003 -5.1092016E-003 -5.7174827E-003 -5.2273829E-003 -1.4395426E-003  4.9531791E-003  9.4131883E-003  1.3608325E-003
      0.63000000 -3.3777225E-003 -3.3904618E-003 -5.2818319E-003 -6.3620383E-003 -6.2483670E-003 -3.0952937E-003  2.7283863E-003  6.5578811E-003 -1.8727393E-003
      0.64000000 -2.2311499E-003 -2.9047487E-003 -5.4133047E-003 -6.9745593E-003 -7.2445813E-003 -4.7385013E-003  5.0520304E-004  3.6920984E-003 -5.1240220E-003
      0.65000000 -1.0165489E-003 -2.3637140E-003 -5.5012932E-003 -7.5528027E-003 -8.2138488E-003 -6.3670983E-003 -1.7144004E-003  8.1770439E-004 -8.3912136E-003
      0.66000000  2.6869631E-004 -1.7648627E-003 -5.5434140E-003 -8.0944706E-003 -9.1539393E-003 -7.9789670E-003 -3.9284060E-003 -2.0633911E-003    -0.011672469
      0.67000000  1.6272652E-003 -1.1056396E-003 -5.5372259E-003 -8.5972095E-003    -0.010062569 -9.5719385E-003 -6.1347465E-003 -4.9492321E-003    -0.014965897
      0.68000000  3.0619021E-003 -3.8342733E-004 -5.4802283E-003 -9.0586089E-003    -0.010937397    -0.011143792 -8.3313050E-003 -7.8378153E-003    -0.018269562
      0.69000000  4.5754178E-003  4.0445467E-004 -5.3698607E-003 -9.4762004E-003    -0.011776029    -0.012692252    -0.010515914    -0.010727089    -0.021581482
      0.70000000  6.1706907E-003  1.2607513E-003 -5.2035007E-003 -9.8474560E-003    -0.012576011    -0.014214989    -0.012686352    -0.013614953    -0.024899626
      0.71000000  7.8506682E-003  2.1882734E-003 -4.9784633E-003    -0.010169787    -0.013334831    -0.015709619    -0.014840348    -0.016499256    -0.028221916
      0.72000000  9.6183684E-003  3.1898989E-003 -4.6919994E-003    -0.010440544    -0.014049918    -0.017173699    -0.016975574    -0.019377797    -0.031546223
      0.73000000     0.011476881  4.2685744E-003 -4.3412942E-003    -0.010657014    -0.014718637    -0.018604730    -0.019089648    -0.022248320    -0.034870370
      0.74000000     0.013429371  5.4273166E-003 -3.9234661E-003    -0.010816418    -0.015338293    -0.020000152    -0.021180130    -0.025108519    -0.038192126
      0.75000000     0.015479076  6.6692138E-003 -3.4355654E-003    -0.010915913    -0.015906127    -0.021357345    -0.023244524    -0.027956030    -0.041509208
      0.76000000     0.017629312  7.9974275E-003 -2.8745723E-003    -0.010952589    -0.016419314    -0.022673628    -0.025280275    -0.030788436    -0.044819279
      0.77000000     0.019883473  9.4151941E-003 -2.2373956E-003    -0.010923466    -0.016874962    -0.023946256    -0.027284767    -0.033603262    -0.048119948
      0.78000000     0.022245034     0.010925826 -1.5208714E-003    -0.010825495    -0.017270112    -0.025172420    -0.029255322    -0.036397974    -0.051408766
      0.79000000     0.024717552     0.012532715 -7.2176101E-004    -0.010655553    -0.017601735    -0.026349243    -0.031189201    -0.039169980    -0.054683228
      0.80000000     0.027304668     0.014239331  1.6325031E-004    -0.010410446    -0.017866731    -0.027473783    -0.033083599    -0.041916627    -0.057940770
      0.81000000     0.030010107     0.016049227  1.1375554E-003    -0.010086904    -0.018061925    -0.028543027    -0.034935646    -0.044635199    -0.061178767
      0.82000000     0.032837684     0.017966039  2.2046268E-003 -9.6815800E-003    -0.018184072    -0.029553893    -0.036742404    -0.047322916    -0.064394534
      0.83000000     0.035791304     0.019993489  3.3680188E-003 -9.1910487E-003    -0.018229845    -0.030503226    -0.038500867    -0.049976935    -0.067585322
      0.84000000     0.038874963     0.022135387  4.6313690E-003 -8.6118042E-003    -0.018195845    -0.031387797    -0.040207959    -0.052594344    -0.070748319
      0.85000000     0.042092751     0.024395630  5.9984005E-003 -7.9402585E-003    -0.018078589    -0.032204300    -0.041860530    -0.055172166    -0.073880646
      0.86000000     0.045448855     0.026778211  7.4729240E-003 -7.1727393E-003    -0.017874514    -0.032949355    -0.043455360    -0.057707350    -0.076979356
      0.87000000     0.048947561     0.029287213  9.0588395E-003 -6.3054880E-003    -0.017579973    -0.033619500    -0.044989149    -0.060196778    -0.080041436
      0.88000000     0.052593255     0.031926818     0.010760139 -5.3346579E-003    -0.017191234    -0.034211193    -0.046458524    -0.062637258    -0.083063801
      0.89000000     0.056390428     0.034701305     0.012580908 -4.2563119E-003    -0.016704476    -0.034720808    -0.047860030    -0.065025520    -0.086043292
      0.90000000     0.060343676     0.037615053     0.014525329 -3.0664202E-003    -0.016115790    -0.035144634    -0.049190132    -0.067358223    -0.088976678
      0.91000000     0.064457704     0.040672548     0.016597683 -1.7608582E-003    -0.015421175    -0.035478875    -0.050445213    -0.069631942    -0.091860654
      0.92000000     0.068737328     0.043878378     0.018802350 -3.3540400E-004    -0.014616534    -0.035719644    -0.051621569    -0.071843176    -0.094691834
      0.93000000     0.073187479     0.047237241     0.021143816  1.2142637E-003    -0.013697674    -0.035862961    -0.052715411    -0.073988340    -0.097466754
      0.94000000     0.077813205     0.050753948     0.023626671  2.8925684E-003    -0.012660305    -0.035904756    -0.053722860    -0.076063764     -0.10018187
      0.95000000     0.082619674     0.054433421     0.026255617  4.7040383E-003    -0.011500033    -0.035840859    -0.054639946    -0.078065694     -0.10283355
      0.96000000     0.087612176     0.058280702     0.029035464  6.6533087E-003    -0.010212362    -0.035667004    -0.055462604    -0.079990285     -0.10541809
      0.97000000     0.092796129     0.062300952     0.031971138  8.7451253E-003 -8.7926880E-003    -0.035378824    -0.056186674    -0.081833603     -0.10793167
      0.98000000     0.098177079     0.066499454     0.035067682     0.010984346 -7.2362981E-003    -0.034971848    -0.056807897    -0.083591619     -0.11037041
      0.99000000      0.10376071     0.070881618     0.038330260     0.013375946 -5.5383676E-003    -0.034441496    -0.057321914    -0.085260210     -0.11273033
       1.0000000      0.10955283     0.075452986     0.041764158     0.015925017 -3.6939561E-003    -0.033783085    -0.057724261    -0.086835156     -0.11500735
