Results for:	Listing of Longitudinal Aberration Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004289385_Example01P.zmx
Title:	US 4,289,385 Example 1 (Ricoh Pentax-110 50mm F2.8)
Date:	11/7/2025 3:51:41 PM

0 message(s) in output.
1 series table(s) in output.

Table series: Units are Millimeters.
      Rel. Pupil          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------
      0.00000000    -0.059859567  3.4793998E-003     0.063978672
     0.010000000    -0.059880439  3.4537648E-003     0.063951231
     0.020000000    -0.059963910  3.3512388E-003     0.063841481
     0.030000000    -0.060102975  3.1804125E-003     0.063658614
     0.040000000    -0.060297549  2.9413611E-003     0.063402702
     0.050000000    -0.060547519  2.6341902E-003     0.063073845
     0.060000000    -0.060852734  2.2590356E-003     0.062672176
     0.070000000    -0.061213014  1.8160636E-003     0.062197852
     0.080000000    -0.061628142  1.3054706E-003     0.061651065
     0.090000000    -0.062097871  7.2748383E-004     0.061032032
      0.10000000    -0.062621917  8.2361157E-005     0.060341001
      0.11000000    -0.063199966 -6.2960879E-004     0.059578250
      0.12000000    -0.063831667 -1.4081064E-003     0.058744087
      0.13000000    -0.064516636 -2.2527808E-003     0.057838849
      0.14000000    -0.065254455 -3.1632497E-003     0.056862903
      0.15000000    -0.066044671 -4.1390996E-003     0.055816648
      0.16000000    -0.066886797 -5.1798845E-003     0.054700512
      0.17000000    -0.067780309 -6.2851270E-003     0.053514956
      0.18000000    -0.068724650 -7.4543168E-003     0.052260470
      0.19000000    -0.069719226 -8.6869113E-003     0.050937576
      0.20000000    -0.070763406 -9.9823346E-003     0.049546828
      0.21000000    -0.071856526    -0.011339978     0.048088812
      0.22000000    -0.072997881    -0.012759198     0.046564147
      0.23000000    -0.074186732    -0.014239319     0.044973483
      0.24000000    -0.075422301    -0.015779629     0.043317506
      0.25000000    -0.076703772    -0.017379382     0.041596934
      0.26000000    -0.078030291    -0.019037798     0.039812517
      0.27000000    -0.079400964    -0.020754058     0.037965043
      0.28000000    -0.080814860    -0.022527310     0.036055333
      0.29000000    -0.082271006    -0.024356663     0.034084244
      0.30000000    -0.083768387    -0.026241191     0.032052668
      0.31000000    -0.085305950    -0.028179929     0.029961533
      0.32000000    -0.086882599    -0.030171873     0.027811807
      0.33000000    -0.088497194    -0.032215981     0.025604493
      0.34000000    -0.090148555    -0.034311171     0.023340631
      0.35000000    -0.091835455    -0.036456320     0.021021303
      0.36000000    -0.093556625    -0.038650267     0.018647629
      0.37000000    -0.095310750    -0.040891806     0.016220768
      0.38000000    -0.097096469    -0.043179691     0.013741922
      0.39000000    -0.098912373    -0.045512631     0.011212333
      0.40000000     -0.10075701    -0.047889293  8.6332852E-003
      0.41000000     -0.10262887    -0.050308298  6.0061068E-003
      0.42000000     -0.10452640    -0.052768223  3.3321694E-003
      0.43000000     -0.10644800    -0.055267597  6.1288947E-004
      0.44000000     -0.10839202    -0.057804902 -2.1502708E-003
      0.45000000     -0.11035674    -0.060378574 -4.9558028E-003
      0.46000000     -0.11234041    -0.062986999 -7.8021531E-003
      0.47000000     -0.11434122    -0.065628507    -0.010687711
      0.48000000     -0.11635728    -0.068301385    -0.013610826
      0.49000000     -0.11838668    -0.071003864    -0.016569794
      0.50000000     -0.12042743    -0.073734122    -0.019562857
      0.51000000     -0.12247749    -0.076490284    -0.022588209
      0.52000000     -0.12453475    -0.079270417    -0.025643985
      0.53000000     -0.12659705    -0.082072532    -0.028728268
      0.54000000     -0.12866216    -0.084894582    -0.031839084
      0.55000000     -0.13072778    -0.087734464    -0.034974406
      0.56000000     -0.13279157    -0.090590004    -0.038132136
      0.57000000     -0.13485109    -0.093458975    -0.041310126
      0.58000000     -0.13690385    -0.096339083    -0.044506165
      0.59000000     -0.13894729    -0.099227971    -0.047717976
      0.60000000     -0.14097877     -0.10212321    -0.050943220
      0.61000000     -0.14299558     -0.10502231    -0.054179491
      0.62000000     -0.14499494     -0.10792271    -0.057424314
      0.63000000     -0.14697398     -0.11082177    -0.060675147
      0.64000000     -0.14892976     -0.11371678    -0.063929374
      0.65000000     -0.15085926     -0.11660496    -0.067184309
      0.66000000     -0.15275938     -0.11948344    -0.070437188
      0.67000000     -0.15462692     -0.12234929    -0.073685174
      0.68000000     -0.15645861     -0.12519949    -0.076925348
      0.69000000     -0.15825108     -0.12803092    -0.080154712
      0.70000000     -0.16000087     -0.13084041    -0.083370185
      0.71000000     -0.16170443     -0.13362466    -0.086568601
      0.72000000     -0.16335811     -0.13638033    -0.089746708
      0.73000000     -0.16495817     -0.13910393    -0.092901162
      0.74000000     -0.16650075     -0.14179193    -0.096028529
      0.75000000     -0.16798191     -0.14444067    -0.099125280
      0.76000000     -0.16939757     -0.14704639     -0.10218779
      0.77000000     -0.17074359     -0.14960525     -0.10521233
      0.78000000     -0.17201566     -0.15211329     -0.10819508
      0.79000000     -0.17320940     -0.15456643     -0.11113210
      0.80000000     -0.17432028     -0.15696049     -0.11401934
      0.81000000     -0.17534367     -0.15929120     -0.11685267
      0.82000000     -0.17627481     -0.16155412     -0.11962781
      0.83000000     -0.17710880     -0.16374474     -0.12234038
      0.84000000     -0.17784061     -0.16585839     -0.12498586
      0.85000000     -0.17846509     -0.16789029     -0.12755964
      0.86000000     -0.17897693     -0.16983553     -0.13005696
      0.87000000     -0.17937069     -0.17168904     -0.13247291
      0.88000000     -0.17964077     -0.17344565     -0.13480249
      0.89000000     -0.17978142     -0.17510002     -0.13704052
      0.90000000     -0.17978675     -0.17664667     -0.13918170
      0.91000000     -0.17965068     -0.17807995     -0.14122056
      0.92000000     -0.17936698     -0.17939409     -0.14315150
      0.93000000     -0.17892926     -0.18058312     -0.14496875
      0.94000000     -0.17833094     -0.18164093     -0.14666638
      0.95000000     -0.17756525     -0.18256123     -0.14823829
      0.96000000     -0.17662525     -0.18333755     -0.14967821
      0.97000000     -0.17550381     -0.18396325     -0.15097971
      0.98000000     -0.17419358     -0.18443148     -0.15213614
      0.99000000     -0.17268702     -0.18473521     -0.15314069
       1.0000000     -0.17097639     -0.18486723     -0.15398634
