Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20150226943_Example01TCP.zmx
Title:	US 2015/0226943 Example 1 TC (Olympus MC-14 M.Zuiko Digital 1.4X Teleconverter)
Date:	11/7/2025 4:26:36 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      0.96131110       4.3312387
      0.54000000      0.96129276       4.3312800
       1.0800000      0.96123965       4.3313997
       1.6200000      0.96115755       4.3315847
       2.1600000      0.96105630       4.3318128
       2.7000000      0.96095015       4.3320521
       3.2400000      0.96085826       4.3322592
       3.7800000      0.96080539       4.3323784
       4.3200000      0.96082291       4.3323389
       4.8600000      0.96095009       4.3320522
       5.4000000      0.96123579       4.3314084
       5.9400000      0.96174081       4.3302710
       6.4800000      0.96254115       4.3284704
       7.0200000      0.96373244       4.3257943
       7.5600000      0.96543616       4.3219757
       8.1000000      0.96780858       4.3166751
       8.6400000      0.97105382       4.3094560
       9.1800000      0.97544355       4.2997483
       9.7200000      0.98134763       4.2867945
       10.260000      0.98928355       4.2695657
       10.800000       1.0000000       4.2466268
