Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US007898744_Example02P.zmx
Title:	US 7,898,744 Example 2 (Nikon AF-S Micro-Nikkor 60mm f/2.8G ED)
Date:	11/7/2025 5:01:33 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.48613162     0.092643959      0.25466110      0.79720554
       1.4400000      0.49832483     0.093507227      0.24929073      0.79112680
       2.8800000      0.53219313     0.099158054      0.23395292      0.77329814
       4.3200000      0.58152215      0.11515956      0.21104933      0.74503848
       5.7600000      0.63987612      0.14214820      0.18475307      0.70882164
       7.2000000      0.70205819      0.17456563      0.16083999      0.66855878
       8.6400000      0.76367835      0.20536717      0.14547761      0.62979626
       10.080000      0.82022372      0.23034143      0.14287457      0.59965712
       11.520000      0.86665410      0.25205761      0.15478799      0.58611797
       12.960000      0.89782288      0.28286722      0.18369708      0.59599860
       14.400000      0.90969767      0.34074035      0.23400201      0.63199506
       15.840000      0.90224822      0.43810498      0.31123744      0.69166734
       17.280000      0.88943791      0.58699156      0.43046016      0.77343326
       18.720000      0.93336794      0.83534455      0.64007901      0.89716888
       20.160000       1.2026835       1.3138952       1.0463005       1.1464824
       21.600000       1.9371983       2.2488771       1.8164165       1.7008222
