Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20220011542_Example01P.zmx
Title:	US 2022/0011542 Example 1 (Fujifilm Fujinon XF18mm F1.4 R LM WR)
Date:	11/7/2025 4:27:51 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       1.5020422
      0.71000000      0.99891225       1.5028598
       1.4200000      0.99565136       1.5053188
       2.1300000      0.99022209       1.5094399
       2.8400000      0.98263299       1.5152576
       3.5500000      0.96903279       1.5258537
       4.2600000      0.95559860       1.5365418
       4.9700000      0.94149231       1.5480099
       5.6800000      0.91137191       1.5733825
       6.3900000      0.88799385       1.5939590
       7.1000000      0.84018886       1.6386782
       7.8100000      0.80972685       1.6692173
       8.5200000      0.77213585       1.7093668
       9.2300000      0.73566068       1.7512307
       9.9400000      0.67726133       1.8251728
       10.650000      0.60799252       1.9263403
       11.360000      0.57231980       1.9854673
       12.070000      0.53033436       2.0625632
       12.780000      0.48440633       2.1581282
       13.490000      0.39485906       2.3903477
       14.200000      0.36323490       2.4922313
