Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1973-071634_Example02P.zmx
Title:	JP 1976-023175 Example 2 (Nikon Nikkor 15mm f/5.6)
Date:	11/7/2025 4:47:30 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.79014126      0.90775427      0.73237381      0.71594721
       1.4400000      0.80905446      0.91330155      0.73857681      0.72199614
       2.8800000      0.86293488      0.93123432      0.75852746      0.74129712
       4.3200000      0.94446994      0.96458336      0.79537308      0.77658824
       5.7600000       1.0444840       1.0162142      0.85209147      0.83055947
       7.2000000       1.1542834       1.0874897      0.93009826      0.90469083
       8.6400000       1.2678648       1.1791942       1.0300197      0.99988052
       10.080000       1.3850617       1.2952812       1.1549152       1.1191576
       11.520000       1.5165246       1.4486815       1.3150560       1.2717779
       12.960000       1.6903175       1.6675998       1.5329484       1.4775878
       14.400000       1.9571120       2.0000964       1.8470172       1.7702942
       15.840000       2.3879450       2.5147193       2.3123041       2.1982274
       17.280000       3.0631606       3.2967744       2.9977604       2.8221924
       18.720000       4.0638812       4.4434004       3.9828815       3.7128499
       20.160000       5.4803778       6.0664775       5.3619325       4.9551621
       21.600000       7.4471081       8.3211034       7.2710277       6.6737246
