Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003874770_Example01_Tale38.zmx
Title:	Nikon Nikkor 35mm f/2.8 (US 3,874,770 Example 1)
Date:	11/7/2025 4:57:15 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.3783396       1.6765263       1.2182293       1.1851739
       1.4000000       1.3800404       1.6860007       1.2159987       1.1759275
       2.8000000       1.3876861       1.7166808       1.2123451       1.1508175
       4.2000000       1.4082692       1.7744366       1.2158823       1.1177727
       5.6000000       1.4513017       1.8663665       1.2389966       1.0898374
       7.0000000       1.5258958       1.9979528       1.2943881       1.0837641
       8.4000000       1.6380423       2.1712565       1.3909171       1.1161807
       9.8000000       1.7897663       2.3852112       1.5313865       1.1981866
       11.200000       1.9809051       2.6379422       1.7140827       1.3327276
       12.600000       2.2127669       2.9303426       1.9370443       1.5178071
       14.000000       2.4924449       3.2702307       2.2029175       1.7529271
       15.400000       2.8368885       3.6766233       2.5232549       2.0447821
       16.800000       3.2758784       4.1833605       2.9218005       2.4108311
       18.200000       3.8527560       4.8406586       3.4359731       2.8806676
       19.600000       4.6221010       5.7131326       4.1155612       3.4950363
       21.000000       5.6451350       6.8744207       5.0187186       4.3028081
