Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20150077859_Example04P.zmx
Title:	US 2015/0077859 Example 4 (Sony FE 28-70mm F3.5-5.6 OSS)
Date:	11/7/2025 5:13:47 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.23008341      0.14971954      0.10591826      0.35380857
       1.4420000      0.27571048      0.15418332      0.10989053      0.35250940
       2.8840000      0.37790331      0.16683987      0.12114421      0.34904035
       4.3260000      0.49608976      0.18579248      0.13815888      0.34465477
       5.7680000      0.61177873      0.20859079      0.15937320      0.34132351
       7.2100000      0.71561187      0.23276575      0.18370705      0.34151638
       8.6520000      0.80141904      0.25639622      0.21089952      0.34784960
       10.094000      0.86475326      0.27923702      0.24205576      0.36274340
       11.536000      0.90321862      0.30548012      0.28091227      0.38861606
       12.978000      0.91855126      0.34942716      0.33636625      0.42950408
       14.420000      0.92216917      0.44151483      0.42590609      0.49484554
       15.862000      0.94711685      0.62476092      0.57752014      0.60477017
       17.304000       1.0625291      0.94477796      0.82845248      0.79340458
       18.746000       1.3627762       1.4515974       1.2240984       1.1068760
       20.188000       1.9263540       2.2078545       1.8195038       1.5994030
       21.630000       2.8099924       3.2907262       2.6798243       2.3313695
