Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004324458_Example03P.zmx
Title:	US 4,324,458 Example 3 (Canon FD300mm f5.6 SSC)
Date:	11/7/2025 5:37:42 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     -0.26472581     -0.26472581      0.00000000      0.00000000      0.00000000
     0.040698174     -0.26471874     -0.26470972      0.21301272      0.21301242  1.3906900E-004
     0.081396348     -0.26467784     -0.26466143      0.42602721      0.42602506  5.0518462E-004
      0.12209452     -0.26460308     -0.26458094      0.63904526      0.63903813  1.1153953E-003
      0.16279270     -0.26449438     -0.26446823      0.85206863      0.85205184  1.9697280E-003
      0.20349087     -0.26435167     -0.26432326       1.0650991       1.0650664  3.0682205E-003
      0.24418905     -0.26417484     -0.26414601       1.2781384       1.2780821  4.4109214E-003
      0.28488722     -0.26396374     -0.26393642       1.4911884       1.4910990  5.9978900E-003
      0.32558539     -0.26371823     -0.26369445       1.7042509       1.7041174  7.8291965E-003
      0.36628357     -0.26343811     -0.26342004       1.9173275       1.9171376  9.9049220E-003
      0.40698174     -0.26312319     -0.26311311       2.1304201       2.1301597     0.012225158
      0.44767992     -0.26277323     -0.26277360       2.3435305       2.3431840     0.014790008
      0.48837809     -0.26238798     -0.26240141       2.5566604       2.5562106     0.017599585
      0.52907626     -0.26196715     -0.26199646       2.7698117       2.7692398     0.020654013
      0.56977444     -0.26151046     -0.26155865       2.9829861       2.9822717     0.023953428
      0.61047261     -0.26101756     -0.26108786       3.1961854       3.1953067     0.027497984
      0.65117079     -0.26048812     -0.26058398       3.4094113       3.4083450     0.031287822
      0.69186896     -0.25992175     -0.26004689       3.6226658       3.6213866     0.035323119
      0.73256714     -0.25931807     -0.25947645       3.8359505       3.8344319     0.039604054
      0.77326531     -0.25867663     -0.25887253       4.0492673       4.0474811     0.044130816
      0.81396348     -0.25799701     -0.25823497       4.2626179       4.2605344     0.048903607
      0.85466166     -0.25727873     -0.25756362       4.4760042       4.4735920     0.053922639
      0.89535983     -0.25652129     -0.25685830       4.6894280       4.6866540     0.059188136
      0.93605801     -0.25572417     -0.25611886       4.9028910       4.8997209     0.064700331
      0.97675618     -0.25488684     -0.25534511       5.1163951       5.1127926     0.070459471
       1.0174544     -0.25400872     -0.25453686       5.3299420       5.3258695     0.076465813
       1.0581525     -0.25308922     -0.25369390       5.5435336       5.5389518     0.082719624
       1.0988507     -0.25212773     -0.25281604       5.7571718       5.7520397     0.089221184
       1.1395489     -0.25112360     -0.25190306       5.9708582       5.9651334     0.095970783
       1.1802471     -0.25007618     -0.25095474       6.1845948       6.1782331      0.10296872
       1.2209452     -0.24898476     -0.24997085       6.3983833       6.3913391      0.11021532
       1.2616434     -0.24784865     -0.24895114       6.6122257       6.6044515      0.11771089
       1.3023416     -0.24666709     -0.24789538       6.8261236       6.8175706      0.12545578
       1.3430397     -0.24543933     -0.24680330       7.0400790       7.0306965      0.13345034
       1.3837379     -0.24416458     -0.24567463       7.2540937       7.2438296      0.14169492
       1.4244361     -0.24284203     -0.24450912       7.4681696       7.4569700      0.15018989
       1.4651343     -0.24147084     -0.24330647       7.6823084       7.6701179      0.15893564
       1.5058324     -0.24005015     -0.24206640       7.8965121       7.8832735      0.16793256
       1.5465306     -0.23857908     -0.24078861       8.1107825       8.0964371      0.17718105
       1.5872288     -0.23705671     -0.23947280       8.3251214       8.3096089      0.18668155
       1.6279270     -0.23548211     -0.23811864       8.5395308       8.5227891      0.19643447
       1.6686251     -0.23385433     -0.23672581       8.7540124       8.7359778      0.20644025
       1.7093233     -0.23217237     -0.23529399       8.9685683       8.9491754      0.21669936
       1.7500215     -0.23043523     -0.23382282       9.1832001       9.1623821      0.22721226
       1.7907197     -0.22864187     -0.23231197       9.3979100       9.3755980      0.23797943
       1.8314178     -0.22679123     -0.23076107       9.6126997       9.5888234      0.24900135
       1.8721160     -0.22488224     -0.22916976       9.8275711       9.8020584      0.26027853
       1.9128142     -0.22291377     -0.22753766       10.042526       10.015303      0.27181149
       1.9535124     -0.22088471     -0.22586438       10.257567       10.228558      0.28360076
       1.9942105     -0.21879388     -0.22414954       10.472695       10.441824      0.29564686
       2.0349087     -0.21664010     -0.22239272       10.687912       10.655100      0.30795037
       2.0756069     -0.21442217     -0.22059353       10.903221       10.868387      0.32051184
       2.1163051     -0.21213886     -0.21875154       11.118623       11.081684      0.33333185
