Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US006115188_Example01P.zmx
Title:	US 6,115,188 Example 1 (Canon EF300mm f2.8L IS USM)
Date:	11/7/2025 5:01:03 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.0547797       1.2430460      0.13821117       1.3316962
       1.4426667       1.0577496       1.2428952      0.14004443       1.3299733
       2.8853333       1.0668533       1.2427744      0.14533319       1.3250492
       4.3280000       1.0826594       1.2436887      0.15345652       1.3176613
       5.7706667       1.1060787       1.2473490      0.16343703       1.3090520
       7.2133333       1.1383367       1.2562352      0.17408536       1.3009965
       8.6560000       1.1809890       1.2737026      0.18433593       1.2958579
       10.098667       1.2360316       1.3041558      0.19398801       1.2966918
       11.541333       1.3061723       1.3533355      0.20526498       1.3074341
       12.984000       1.3953497       1.4288028      0.22555794       1.3332307
       14.426667       1.5096398       1.5407991      0.26999001       1.3810085
       15.869333       1.6587956       1.7038184      0.35955490       1.4604594
       17.312000       1.8588682       1.9395007      0.51651535       1.5857505
       18.754667       2.1366960       2.2818615      0.76685950       1.7785101
       20.197333       2.5375116       2.7864288       1.1497225       2.0730091
       21.640000       3.1373906       3.5454844       1.7296730       2.5249304
