Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2012-242690_Example02P.zmx
Title:	JP 2012-242690 Example 2 (Sony E 50mm F1.8 OSS)
Date:	11/7/2025 4:48:18 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.72195494      0.57013589      0.31010613       1.0688480
      0.94666667      0.72788472      0.59192137      0.31755645       1.0641975
       1.8933333      0.74585612      0.65168297      0.34027021       1.0513426
       2.8400000      0.77595518      0.73641779      0.37827424       1.0334383
       3.7866667      0.81710461      0.83142575      0.42931498       1.0152593
       4.7333333      0.86611829      0.92228354      0.48795351       1.0023981
       5.6800000      0.91755436      0.99424598      0.54598743       1.0001674
       6.6266667      0.96477099       1.0313740      0.59348880       1.0126077
       7.5733333       1.0028490       1.0169779      0.62049874       1.0424154
       8.5200000       1.0358221      0.93973822      0.62166186       1.0928153
       9.4666667       1.0949321      0.82855657      0.61301144       1.1726684
       10.413333       1.2755233      0.89521596      0.68283491       1.3075471
       11.360000       1.7682768       1.5587457       1.0293857       1.5627745
       12.306667       2.8560045       3.0816636       1.8697350       2.0871474
       13.253333       5.0203179       5.9695923       3.5332148       3.1921622
       14.200000       9.3408104       11.554823       6.8144730       5.5418758
