Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US02186622-1.zmx
Title:	
Date:	11/7/2025 5:41:13 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000    -0.040379327    -0.040379327      0.00000000      0.00000000      0.00000000
      0.30000000    -0.040440288    -0.040460348      0.13054607      0.13054563  3.4017396E-004
      0.60000000    -0.040630400    -0.040703357      0.26110173      0.26109841  1.2692875E-003
      0.90000000    -0.040949545    -0.041108194      0.39167655      0.39166552  2.8174716E-003
       1.2000000    -0.041397523    -0.041674588      0.52228013      0.52225410  4.9841695E-003
       1.5000000    -0.041974054    -0.042402161      0.65292206      0.65287134  7.7686521E-003
       1.8000000    -0.042678783    -0.043290427      0.78361191      0.78352440     0.011169962
       2.1000000    -0.043511273    -0.044338792      0.91435930      0.91422046     0.015186923
       2.4000000    -0.044471012    -0.045546549       1.0451738       1.0449667     0.019818141
       2.7000000    -0.045557411    -0.046912885       1.1760650       1.1757704     0.025061997
       3.0000000    -0.046769805    -0.048436872       1.3070426       1.3066386     0.030916646
       3.3000000    -0.048107452    -0.050117474       1.4381161       1.4375788     0.037380012
       3.6000000    -0.049569541    -0.051953537       1.5692952       1.5685980     0.044449783
       3.9000000    -0.051155183    -0.053943798       1.7005894       1.6997035     0.052123405
       4.2000000    -0.052863423    -0.056086876       1.8320085       1.8309027     0.060398078
       4.5000000    -0.054693231    -0.058381273       1.9635620       1.9622028     0.069270750
       4.8000000    -0.056643515    -0.060825374       2.0952596       2.0936112     0.078738106
       5.1000000    -0.058713111    -0.063417444       2.2271110       2.2251352     0.088796566
       5.4000000    -0.060900795    -0.066155626       2.3591258       2.3567821     0.099442273
       5.7000000    -0.063205279    -0.069037940       2.4913136       2.4885595      0.11067109
       6.0000000    -0.065625214    -0.072062281       2.6236841       2.6204746      0.12247857
       6.3000000    -0.068159195    -0.075226416       2.7562471       2.7525350      0.13486000
       6.6000000    -0.070805760    -0.078527983       2.8890122       2.8847482      0.14781030
       6.9000000    -0.073563397    -0.081964487       3.0219891       3.0171217      0.16132411
       7.2000000    -0.076430541    -0.085533298       3.1551875       3.1496631      0.17539572
       7.5000000    -0.079405583    -0.089231652       3.2886170       3.2823799      0.19001906
       7.8000000    -0.082486869    -0.093056642       3.4222875       3.4152798      0.20518770
       8.1000000    -0.085672705    -0.097005217       3.5562087       3.5483705      0.22089485
       8.4000000    -0.088961360     -0.10107418       3.6903901       3.6816597      0.23713331
       8.7000000    -0.092351071     -0.10526019       3.8248417       3.8151551      0.25389547
       9.0000000    -0.095840044     -0.10955975       3.9595730       3.9488647      0.27117332
       9.3000000    -0.099426461     -0.11396919       4.0945938       4.0827962      0.28895839
       9.6000000     -0.10310849     -0.11848471       4.2299139       4.2169576      0.30724175
       9.9000000     -0.10688426     -0.12310233       4.3655429       4.3513568      0.32601401
       10.200000     -0.11075192     -0.12781789       4.5014905       4.4860019      0.34526526
       10.500000     -0.11470959     -0.13262707       4.6377666       4.6209010      0.36498509
       10.800000     -0.11875541     -0.13752536       4.7743806       4.7560621      0.38516253
       11.100000     -0.12288749     -0.14250810       4.9113425       4.8914935      0.40578607
       11.400000     -0.12710397     -0.14757039       5.0486617       5.0272034      0.42684359
       11.700000     -0.13140303     -0.15270718       5.1863479       5.1632002      0.44832238
       12.000000     -0.13578283     -0.15791321       5.3244109       5.2994922      0.47020907
       12.300000     -0.14024157     -0.16318298       5.4628601       5.4360879      0.49248963
       12.600000     -0.14477751     -0.16851084       5.6017052       5.5729959      0.51514935
       12.900000     -0.14938892     -0.17389087       5.7409556       5.7102248      0.53817277
       13.200000     -0.15407414     -0.17931695       5.8806210       5.8477831      0.56154371
       13.500000     -0.15883156     -0.18478273       6.0207107       5.9856798      0.58524516
       13.800000     -0.16365963     -0.19028160       6.1612341       6.1239235      0.60925931
       14.100000     -0.16855688     -0.19580673       6.3022007       6.2625234      0.63356750
       14.400000     -0.17352192     -0.20135102       6.4436196       6.4014882      0.65815016
       14.700000     -0.17855344     -0.20690711       6.5855002       6.5408272      0.68298679
       15.000000     -0.18365025     -0.21246736       6.7278516       6.6805496      0.70805594
       15.300000     -0.18881125     -0.21802387       6.8706829       6.8206646      0.73333511
       15.600000     -0.19403547     -0.22356842       7.0140030       6.9611815      0.75880076
       15.900000     -0.19932205     -0.22909251       7.1578209       7.1021099      0.78442826
       16.200000     -0.20467029     -0.23458733       7.3021452       7.2434593      0.81019182
       16.500000     -0.21007962     -0.24004374       7.4469848       7.3852394      0.83606444
       16.800000     -0.21554965     -0.24545226       7.5923481       7.5274600      0.86201789
       17.100000     -0.22108014     -0.25080307       7.7382435       7.6701310      0.88802264
       17.400000     -0.22667103     -0.25608601       7.8846793       7.8132624      0.91404779
       17.700000     -0.23232247     -0.26129053       8.0316636       7.9568642      0.94006105
       18.000000     -0.23803481     -0.26640569       8.1792042       8.1009468      0.96602865
       18.300000     -0.24380860     -0.27142018       8.3273090       8.2455204      0.99191528
       18.600000     -0.24964465     -0.27632224       8.4759854       8.3905957       1.0176841
       18.900000     -0.25554398     -0.28109972       8.6252408       8.5361831       1.0432964
       19.200000     -0.26150788     -0.28573999       8.7750821       8.6822934       1.0687121
       19.500000     -0.26753791     -0.29022999       8.9255163       8.8289376       1.0938890
       19.800000     -0.27363588     -0.29455617       9.0765499       8.9761265       1.1187833
