Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2022-030896_Example01P.zmx
Title:	JP 2022-030896 Example 1 (Sony FE 24mm F2.8 G)
Date:	11/7/2025 4:14:48 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       3.0147614
      0.99620000      0.98150830       3.0430281
       1.9924000      0.97454675       3.0538775
       2.9886000      0.95819329       3.0798274
       3.9848000      0.93903422       3.1110876
       4.9810000      0.89405130       3.1883921
       5.9772000      0.85171236       3.2666791
       6.9734000      0.82795546       3.3132138
       7.9696000      0.77893104       3.4158866
       8.9658000      0.71786031       3.5582215
       9.9620000      0.67954724       3.6571529
       10.958200      0.63090643       3.7955129
       11.954400      0.56813703       3.9996906
       12.950600      0.52607005       4.1565322
       13.946800      0.48061489       4.3486488
       14.943000      0.42394090       4.6302057
       15.939200      0.36620930       4.9818226
       16.935400      0.30585580       5.4512309
       17.931600      0.28070847       5.6901692
       18.927800      0.25305963       5.9929619
       19.924000      0.21938834       6.4364467
