Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2022-030896_Example01P.zmx
Title:	JP 2022-030896 Example 1 (Sony FE 24mm F2.8 G)
Date:	11/7/2025 4:54:12 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.16829641      0.12218044  8.9896050E-003      0.26450363
       1.3282667      0.19599484      0.12286486     0.014623198      0.26474577
       2.6565333      0.25915410      0.12199727     0.026337324      0.26421761
       3.9848000      0.33288686      0.11448272     0.044921365      0.26028850
       5.3130667      0.40633102      0.10041943     0.075192037      0.25145596
       6.6413333      0.47582735     0.093704344      0.12054649      0.23959532
       7.9696000      0.54137632      0.12467684      0.18640911      0.23269520
       9.2978667      0.61177343      0.21944696      0.29223960      0.25596899
       10.626133      0.73009576      0.42642154      0.49273564      0.37808305
       11.954400       1.0418848      0.88280862      0.91562151      0.72838914
       13.282667       1.8903456       1.9139395       1.8463558       1.5572925
       14.610933       3.9800811       4.2833030       3.9475988       3.4557639
       15.939200       8.9346737       9.8174614       8.8031331       7.8591454
       17.267467       20.564740       22.757130       20.099746       18.127216
       18.595733       47.546514       52.517656       46.153667       41.888931
       19.924000       118.93478       128.02233       115.25856       106.25163
